T,X,V,A,P1,P2,U
1.186999413871391e+00,	2.230692173007576e-01,	2.010522453380279e-01,	1.748589791088517e-02,	3.043799959230335e+06,	6.956335040769665e+06,	2.220298647880554e-01
1.187999513883078e+00,	2.232702983982066e-01,	2.010697325009669e-01,	1.748493045914812e-02,	3.043799983297910e+06,	6.956335016702090e+06,	2.220490872859955e-01
1.188999513894764e+00,	2.234713768753615e-01,	2.010872169479046e-01,	1.748396300741107e-02,	3.043800007361725e+06,	6.956334992638275e+06,	2.220682948827744e-01
1.189999613906451e+00,	2.236724929469501e-01,	2.011047021756747e-01,	1.748299538670131e-02,	3.043800031426597e+06,	6.956334968573403e+06,	2.220875322818756e-01
1.190999613918137e+00,	2.238736063928126e-01,	2.011221846874864e-01,	1.748202779978610e-02,	3.043800055487716e+06,	6.956334944512284e+06,	2.221067398786545e-01
1.191999713929825e+00,	2.240747574346703e-01,	2.011396679797575e-01,	1.748105999474246e-02,	3.043800079549883e+06,	6.956334920450117e+06,	2.221259474754333e-01
1.192999713941511e+00,	2.242759058453695e-01,	2.011571485560846e-01,	1.748009222656561e-02,	3.043800103608299e+06,	6.956334896391701e+06,	2.221451699733734e-01
1.193999813953198e+00,	2.244770918536245e-01,	2.011746299125751e-01,	1.747912433549950e-02,	3.043800127667776e+06,	6.956334872332224e+06,	2.221643775701523e-01
1.194999813964884e+00,	2.246782752252892e-01,	2.011921085531483e-01,	1.747815638606101e-02,	3.043800151723486e+06,	6.956334848276514e+06,	2.221835851669312e-01
1.195999913976571e+00,	2.248794961960693e-01,	2.012095879734543e-01,	1.747718823078302e-02,	3.043800175780248e+06,	6.956334824219752e+06,	2.222028076648712e-01
1.196999913988257e+00,	2.250807145248271e-01,	2.012270646778375e-01,	1.747622008164950e-02,	3.043800199833252e+06,	6.956334800166748e+06,	2.222220003604889e-01
1.197999913999944e+00,	2.252819503298052e-01,	2.012445404140591e-01,	1.747525189872144e-02,	3.043800223884910e+06,	6.956334776115090e+06,	2.222412228584290e-01
1.199000014011631e+00,	2.254832237362377e-01,	2.012620169294864e-01,	1.747428355910959e-02,	3.043800247937626e+06,	6.956334752062374e+06,	2.222604304552078e-01
1.200000014023317e+00,	2.256844944925000e-01,	2.012794907290726e-01,	1.747331518263096e-02,	3.043800271986577e+06,	6.956334728013423e+06,	2.222796380519867e-01
1.201000114035004e+00,	2.258858028517742e-01,	2.012969653075025e-01,	1.747234664332408e-02,	3.043800296036584e+06,	6.956334703963416e+06,	2.222988307476044e-01
1.202000114046690e+00,	2.260871085554462e-01,	2.013144371701123e-01,	1.747137814702844e-02,	3.043800320082839e+06,	6.956334679917161e+06,	2.223180532455444e-01
1.203000214058378e+00,	2.262884518636879e-01,	2.013319098112389e-01,	1.747040952169909e-02,	3.043800344130153e+06,	6.956334655869847e+06,	2.223372459411621e-01
1.204000214070064e+00,	2.264897925108958e-01,	2.013493797366655e-01,	1.746944089636973e-02,	3.043800368173708e+06,	6.956334631826292e+06,	2.223564535379410e-01
1.205000314081751e+00,	2.266911707642298e-01,	2.013668504402621e-01,	1.746847206212867e-02,	3.043800392218312e+06,	6.956334607781688e+06,	2.223756462335587e-01
1.206000314093437e+00,	2.268925463510982e-01,	2.013843184281275e-01,	1.746750327704329e-02,	3.043800416259164e+06,	6.956334583740836e+06,	2.223948538303375e-01
1.207000414105124e+00,	2.270939595456489e-01,	2.014017871937944e-01,	1.746653428304620e-02,	3.043800440301064e+06,	6.956334559698936e+06,	2.224140614271164e-01
1.208000414116810e+00,	2.272953700683021e-01,	2.014192532437718e-01,	1.746556529826581e-02,	3.043800464339206e+06,	6.956334535660794e+06,	2.224332541227341e-01
1.209000514128498e+00,	2.274968182001933e-01,	2.014367200711963e-01,	1.746459614144047e-02,	3.043800488378400e+06,	6.956334511621600e+06,	2.224524468183517e-01
1.210000514140184e+00,	2.276982636547553e-01,	2.014541841829666e-01,	1.746362701226521e-02,	3.043800512413841e+06,	6.956334487586159e+06,	2.224716395139694e-01
1.211000614151871e+00,	2.278997467201099e-01,	2.014716490718290e-01,	1.746265770490054e-02,	3.043800536450332e+06,	6.956334463549668e+06,	2.224908471107483e-01
1.212000614163557e+00,	2.281012271027037e-01,	2.014891112450715e-01,	1.746168838524694e-02,	3.043800560483063e+06,	6.956334439516937e+06,	2.225100398063660e-01
1.213000614175243e+00,	2.283027249469862e-01,	2.015065724489634e-01,	1.746071898878757e-02,	3.043800584514442e+06,	6.956334415485558e+06,	2.225292325019836e-01
1.214000714186930e+00,	2.285042604043918e-01,	2.015240344294162e-01,	1.745974943564441e-02,	3.043800608546873e+06,	6.956334391453127e+06,	2.225484251976013e-01
1.215000714198617e+00,	2.287057931708898e-01,	2.015414936943069e-01,	1.745877991015133e-02,	3.043800632575551e+06,	6.956334367424449e+06,	2.225675880908966e-01
1.216000814210304e+00,	2.289073635520634e-01,	2.015589537354116e-01,	1.745781021568553e-02,	3.043800656605279e+06,	6.956334343394721e+06,	2.225867956876755e-01
1.217000814221990e+00,	2.291089312368979e-01,	2.015764110609734e-01,	1.745684047513627e-02,	3.043800680631243e+06,	6.956334319368757e+06,	2.226059734821320e-01
1.218000914233677e+00,	2.293105365379605e-01,	2.015938691623966e-01,	1.745587060248107e-02,	3.043800704658262e+06,	6.956334295341738e+06,	2.226251661777496e-01
1.219000914245363e+00,	2.295121391372526e-01,	2.016113245483195e-01,	1.745490077898156e-02,	3.043800728681529e+06,	6.956334271318471e+06,	2.226443588733673e-01
1.220001014257051e+00,	2.297137793543240e-01,	2.016287807097466e-01,	1.745393074042588e-02,	3.043800752705841e+06,	6.956334247294159e+06,	2.226635515689850e-01
1.221001014268737e+00,	2.299154168641939e-01,	2.016462341557036e-01,	1.745296072337581e-02,	3.043800776726397e+06,	6.956334223273603e+06,	2.226827144622803e-01
1.222001114280424e+00,	2.301170919933938e-01,	2.016636883768175e-01,	1.745199054349749e-02,	3.043800800748003e+06,	6.956334199251997e+06,	2.227019071578979e-01
1.223001114292110e+00,	2.303187644099608e-01,	2.016811398825258e-01,	1.745102041277487e-02,	3.043800824765859e+06,	6.956334175234141e+06,	2.227210849523544e-01
1.224001214303797e+00,	2.305204744474085e-01,	2.016985921630420e-01,	1.745005009771838e-02,	3.043800848784761e+06,	6.956334151215239e+06,	2.227402776479721e-01
1.225001214315483e+00,	2.307221817667921e-01,	2.017160417281680e-01,	1.744907974579512e-02,	3.043800872799898e+06,	6.956334127200102e+06,	2.227594554424286e-01
1.226001314327171e+00,	2.309239267086054e-01,	2.017334920677158e-01,	1.744810922797137e-02,	3.043800896816087e+06,	6.956334103183913e+06,	2.227786332368851e-01
1.227001314338857e+00,	2.311256689269236e-01,	2.017509396918988e-01,	1.744713874394217e-02,	3.043800920828521e+06,	6.956334079171479e+06,	2.227978110313416e-01
1.228001314350543e+00,	2.313274285923761e-01,	2.017683863455470e-01,	1.744616817389049e-02,	3.043800944839601e+06,	6.956334055160399e+06,	2.228169888257980e-01
1.229001414362230e+00,	2.315292258825859e-01,	2.017858337731020e-01,	1.744519740107156e-02,	3.043800968851724e+06,	6.956334031148276e+06,	2.228361666202545e-01
1.230001414373916e+00,	2.317310204411543e-01,	2.018032784853293e-01,	1.744422664054155e-02,	3.043800992860090e+06,	6.956334007139910e+06,	2.228553295135498e-01
1.231001514385603e+00,	2.319328526260223e-01,	2.018207239711030e-01,	1.744325573561668e-02,	3.043801016869506e+06,	6.956333983130494e+06,	2.228745073080063e-01
1.232001514397290e+00,	2.321346820738182e-01,	2.018381667416015e-01,	1.744228482454735e-02,	3.043801040875165e+06,	6.956333959124835e+06,	2.228936851024628e-01
1.233001614408977e+00,	2.323365491494603e-01,	2.018556102852604e-01,	1.744131371378298e-02,	3.043801064881866e+06,	6.956333935118134e+06,	2.229128330945969e-01
1.234001614420663e+00,	2.325384134825998e-01,	2.018730511136584e-01,	1.744034262452424e-02,	3.043801088884812e+06,	6.956333911115188e+06,	2.229320108890533e-01
1.235001714432350e+00,	2.327403154451317e-01,	2.018904927148960e-01,	1.743937141852072e-02,	3.043801112888810e+06,	6.956333887111190e+06,	2.229511737823486e-01
1.236001714444036e+00,	2.329422146597302e-01,	2.019079316009344e-01,	1.743840023095058e-02,	3.043801136889054e+06,	6.956333863110946e+06,	2.229703515768051e-01
1.237001814455724e+00,	2.331441515052662e-01,	2.019253712594720e-01,	1.743742880681864e-02,	3.043801160890333e+06,	6.956333839109667e+06,	2.229895293712616e-01
1.238001814467410e+00,	2.333460855974380e-01,	2.019428082028154e-01,	1.743645742877017e-02,	3.043801184887863e+06,	6.956333815112137e+06,	2.230086922645569e-01
1.239001914479097e+00,	2.335480573220924e-01,	2.019602459182957e-01,	1.743548589711014e-02,	3.043801208886440e+06,	6.956333791113560e+06,	2.230278402566910e-01
1.240001914490783e+00,	2.337500262879521e-01,	2.019776809186400e-01,	1.743451438388350e-02,	3.043801232881261e+06,	6.956333767118739e+06,	2.230470031499863e-01
1.241002014502470e+00,	2.339520328878385e-01,	2.019951166907539e-01,	1.743354264331175e-02,	3.043801256877118e+06,	6.956333743122882e+06,	2.230661809444427e-01
1.242002014514156e+00,	2.341540367234993e-01,	2.020125497477500e-01,	1.743257094882347e-02,	3.043801280869225e+06,	6.956333719130775e+06,	2.230853289365768e-01
1.243002014525842e+00,	2.343560579917315e-01,	2.020299818330093e-01,	1.743159917752941e-02,	3.043801304859975e+06,	6.956333695140025e+06,	2.231044918298721e-01
1.244002114537530e+00,	2.345581168963048e-01,	2.020474146895213e-01,	1.743062726184048e-02,	3.043801328851774e+06,	6.956333671148226e+06,	2.231236696243286e-01
1.245002114549216e+00,	2.347601730285075e-01,	2.020648448309643e-01,	1.742965525705685e-02,	3.043801352839802e+06,	6.956333647160198e+06,	2.231428176164627e-01
1.246002214560903e+00,	2.349622667985932e-01,	2.020822757433375e-01,	1.742868328606777e-02,	3.043801376828903e+06,	6.956333623171097e+06,	2.231619656085968e-01
1.247002214572589e+00,	2.351643577908780e-01,	2.020997039407384e-01,	1.742771112460035e-02,	3.043801400814219e+06,	6.956333599185781e+06,	2.231811136007309e-01
1.248002314584276e+00,	2.353664864225877e-01,	2.021171329087088e-01,	1.742673892933839e-02,	3.043801424800598e+06,	6.956333575199402e+06,	2.232003062963486e-01
1.249002314595963e+00,	2.355686122710660e-01,	2.021345591616804e-01,	1.742576660197049e-02,	3.043801448783200e+06,	6.956333551216800e+06,	2.232194393873215e-01
1.250002414607650e+00,	2.357707757605101e-01,	2.021519861847971e-01,	1.742479412713550e-02,	3.043801472766848e+06,	6.956333527233152e+06,	2.232386022806168e-01
1.251002414619336e+00,	2.359729364612921e-01,	2.021694104929351e-01,	1.742382167687835e-02,	3.043801496746743e+06,	6.956333503253257e+06,	2.232577651739120e-01
1.252002514631023e+00,	2.361751348045802e-01,	2.021868355708559e-01,	1.742284905457626e-02,	3.043801520727679e+06,	6.956333479272321e+06,	2.232768982648849e-01
1.253002514642709e+00,	2.363773303537767e-01,	2.022042579338069e-01,	1.742187643841863e-02,	3.043801544704857e+06,	6.956333455295143e+06,	2.232960462570190e-01
1.254002614654397e+00,	2.365795635470179e-01,	2.022216810662192e-01,	1.742090365636052e-02,	3.043801568683079e+06,	6.956333431316921e+06,	2.233152091503143e-01
1.255002614666083e+00,	2.367817939407371e-01,	2.022391014837384e-01,	1.741993088659133e-02,	3.043801592657544e+06,	6.956333407342456e+06,	2.233343571424484e-01
1.256002714677770e+00,	2.369840619800400e-01,	2.022565226703169e-01,	1.741895797857174e-02,	3.043801616633054e+06,	6.956333383366946e+06,	2.233535051345825e-01
1.257002714689456e+00,	2.371863272143911e-01,	2.022739411420214e-01,	1.741798505519099e-02,	3.043801640604805e+06,	6.956333359395195e+06,	2.233726382255554e-01
1.258002714701142e+00,	2.373886098667275e-01,	2.022913586407419e-01,	1.741701198434316e-02,	3.043801664575189e+06,	6.956333335424811e+06,	2.233917862176895e-01
1.259002814712829e+00,	2.375909301669539e-01,	2.023087769079887e-01,	1.741603880289499e-02,	3.043801688546622e+06,	6.956333311453378e+06,	2.234109193086624e-01
1.260002814724515e+00,	2.377932476540835e-01,	2.023261924603757e-01,	1.741506560608568e-02,	3.043801712514295e+06,	6.956333287485705e+06,	2.234300673007965e-01
1.261002914736203e+00,	2.379956027906401e-01,	2.023436087809266e-01,	1.741409220036464e-02,	3.043801736483002e+06,	6.956333263516998e+06,	2.234492152929306e-01
1.262002914747889e+00,	2.381979551086696e-01,	2.023610223866469e-01,	1.741311879157137e-02,	3.043801760447951e+06,	6.956333239552049e+06,	2.234683483839035e-01
1.263003014759576e+00,	2.384003450776623e-01,	2.023784367601496e-01,	1.741214523223877e-02,	3.043801784413942e+06,	6.956333215586058e+06,	2.234874814748764e-01
1.264003014771262e+00,	2.386027322226979e-01,	2.023958484188435e-01,	1.741117174049526e-02,	3.043801808376187e+06,	6.956333191623813e+06,	2.235066294670105e-01
1.265003114782949e+00,	2.388051570202307e-01,	2.024132608450185e-01,	1.741019806134565e-02,	3.043801832339467e+06,	6.956333167660533e+06,	2.235257625579834e-01
1.266003114794636e+00,	2.390075789883782e-01,	2.024306705564558e-01,	1.740922435454596e-02,	3.043801856298985e+06,	6.956333143701015e+06,	2.235449105501175e-01
1.267003214806323e+00,	2.392100386105588e-01,	2.024480810349983e-01,	1.740825052485702e-02,	3.043801880259549e+06,	6.956333119740451e+06,	2.235640287399292e-01
1.268003214818009e+00,	2.394124953979227e-01,	2.024654887988491e-01,	1.740727672589040e-02,	3.043801904216359e+06,	6.956333095783641e+06,	2.235831618309021e-01
1.269003314829696e+00,	2.396149898408537e-01,	2.024828973294794e-01,	1.740630275795105e-02,	3.043801928174208e+06,	6.956333071825792e+06,	2.236023098230362e-01
1.270003314841382e+00,	2.398174814435388e-01,	2.025003031454506e-01,	1.740532877772279e-02,	3.043801952128299e+06,	6.956333047871701e+06,	2.236214280128479e-01
1.271003414853070e+00,	2.400200107033241e-01,	2.025177097278349e-01,	1.740435461930512e-02,	3.043801976083424e+06,	6.956333023916576e+06,	2.236405611038208e-01
1.272003414864756e+00,	2.402225371174337e-01,	2.025351135955769e-01,	1.740338049160976e-02,	3.043802000034798e+06,	6.956332999965202e+06,	2.236596941947937e-01
1.273003414876442e+00,	2.404250809349242e-01,	2.025525164891669e-01,	1.740240633011986e-02,	3.043802023984818e+06,	6.956332976015182e+06,	2.236788272857666e-01
1.274003514888129e+00,	2.406276624118137e-01,	2.025699201486783e-01,	1.740143192592369e-02,	3.043802047935864e+06,	6.956332952064136e+06,	2.236979454755783e-01
1.275003514899815e+00,	2.408302410348837e-01,	2.025873210936164e-01,	1.740045752787199e-02,	3.043802071883156e+06,	6.956332928116844e+06,	2.237170636653900e-01
1.276003614911502e+00,	2.410328573188837e-01,	2.026047228040757e-01,	1.739948295163088e-02,	3.043802095831481e+06,	6.956332904168519e+06,	2.237361967563629e-01
1.277003614923188e+00,	2.412354707436346e-01,	2.026221217999947e-01,	1.739850845526778e-02,	3.043802119776061e+06,	6.956332880223939e+06,	2.237553298473358e-01
1.278003714934876e+00,	2.414381218308468e-01,	2.026395215610984e-01,	1.739753371927065e-02,	3.043802143721665e+06,	6.956332856278335e+06,	2.237744480371475e-01
1.279003714946562e+00,	2.416407700533807e-01,	2.026569186076926e-01,	1.739655902628475e-02,	3.043802167663521e+06,	6.956332832336479e+06,	2.237935513257980e-01
1.280003814958249e+00,	2.418434559399057e-01,	2.026743164191356e-01,	1.739558420426515e-02,	3.043802191606416e+06,	6.956332808393584e+06,	2.238126993179321e-01
1.281003814969935e+00,	2.420461389563232e-01,	2.026917115161417e-01,	1.739460940682340e-02,	3.043802215545558e+06,	6.956332784454442e+06,	2.238318026065826e-01
1.282003914981622e+00,	2.422488596382610e-01,	2.027091073776270e-01,	1.739363435438646e-02,	3.043802239485724e+06,	6.956332760514276e+06,	2.238509207963943e-01
1.283003914993309e+00,	2.424515774446630e-01,	2.027265005246746e-01,	1.739265937261084e-02,	3.043802263422142e+06,	6.956332736577858e+06,	2.238700389862061e-01
1.284004015004996e+00,	2.426543329181136e-01,	2.027438944358557e-01,	1.739168416656234e-02,	3.043802287359586e+06,	6.956332712640414e+06,	2.238891720771790e-01
1.285004015016682e+00,	2.428570855105986e-01,	2.027612856326211e-01,	1.739070899123615e-02,	3.043802311293279e+06,	6.956332688706721e+06,	2.239082604646683e-01
1.286004115028369e+00,	2.430598757716607e-01,	2.027786775931521e-01,	1.738973364079279e-02,	3.043802335228004e+06,	6.956332664771996e+06,	2.239273786544800e-01
1.287004115040055e+00,	2.432626631463280e-01,	2.027960668393371e-01,	1.738875829956612e-02,	3.043802359158972e+06,	6.956332640841028e+06,	2.239464968442917e-01
1.288004115051741e+00,	2.434654679097540e-01,	2.028134551101441e-01,	1.738778285081136e-02,	3.043802383088578e+06,	6.956332616911422e+06,	2.239656150341034e-01
1.289004215063429e+00,	2.436683103440479e-01,	2.028308441441681e-01,	1.738680728531182e-02,	3.043802407019223e+06,	6.956332592980777e+06,	2.239847183227539e-01
1.290004215075115e+00,	2.438711498838035e-01,	2.028482304638734e-01,	1.738583170137889e-02,	3.043802430946109e+06,	6.956332569053891e+06,	2.240038514137268e-01
1.291004315086802e+00,	2.440740270959533e-01,	2.028656175464618e-01,	1.738485592389539e-02,	3.043802454874023e+06,	6.956332545125977e+06,	2.240229547023773e-01
1.292004315098488e+00,	2.442769014081359e-01,	2.028830019146905e-01,	1.738388012183405e-02,	3.043802478798179e+06,	6.956332521201821e+06,	2.240420430898666e-01
1.293004415110175e+00,	2.444798133942384e-01,	2.029003870454368e-01,	1.738290425832809e-02,	3.043802502723381e+06,	6.956332497276619e+06,	2.240611761808395e-01
1.294004415121861e+00,	2.446827224749445e-01,	2.029177694619692e-01,	1.738192841939997e-02,	3.043802526644829e+06,	6.956332473355171e+06,	2.240802645683289e-01
1.295004515133549e+00,	2.448856692310948e-01,	2.029351526406640e-01,	1.738095231625997e-02,	3.043802550567297e+06,	6.956332449432703e+06,	2.240993529558182e-01
1.296004515145235e+00,	2.450886130764208e-01,	2.029525331051711e-01,	1.737997631450360e-02,	3.043802574486022e+06,	6.956332425513978e+06,	2.241184711456299e-01
1.297004615156922e+00,	2.452915945987151e-01,	2.029699143315063e-01,	1.737900005775205e-02,	3.043802598405764e+06,	6.956332401594236e+06,	2.241375744342804e-01
1.298004615168608e+00,	2.454945732047561e-01,	2.029872928436778e-01,	1.737802387473404e-02,	3.043802622321763e+06,	6.956332377678237e+06,	2.241566628217697e-01
1.299004715180295e+00,	2.456975894892890e-01,	2.030046721172964e-01,	1.737704744286531e-02,	3.043802646238780e+06,	6.956332353761220e+06,	2.241757810115814e-01
1.300004715191982e+00,	2.459006028521397e-01,	2.030220486767887e-01,	1.737607106936897e-02,	3.043802670152050e+06,	6.956332329847950e+06,	2.241948693990707e-01
1.301004815203669e+00,	2.461036538950049e-01,	2.030394259973826e-01,	1.737509453304438e-02,	3.043802694066348e+06,	6.956332305933652e+06,	2.242139875888824e-01
1.302004815215355e+00,	2.463067020107597e-01,	2.030568006038811e-01,	1.737411803665879e-02,	3.043802717976898e+06,	6.956332282023102e+06,	2.242330759763718e-01
1.303004815227041e+00,	2.465097675006330e-01,	2.030741742338010e-01,	1.737314139895058e-02,	3.043802741886076e+06,	6.956332258113924e+06,	2.242521643638611e-01
1.304004915238728e+00,	2.467128706728029e-01,	2.030915486242832e-01,	1.737216461377526e-02,	3.043802765796286e+06,	6.956332234203714e+06,	2.242712676525116e-01
1.305004915250414e+00,	2.469159709097203e-01,	2.031089203007114e-01,	1.737118784396110e-02,	3.043802789702743e+06,	6.956332210297257e+06,	2.242903560400009e-01
1.306005015262102e+00,	2.471191088304552e-01,	2.031262927373507e-01,	1.737021089902977e-02,	3.043802813610228e+06,	6.956332186389772e+06,	2.243094444274902e-01
1.307005015273788e+00,	2.473222438105092e-01,	2.031436624599737e-01,	1.736923396638736e-02,	3.043802837513956e+06,	6.956332162486044e+06,	2.243285477161407e-01
1.308005115285475e+00,	2.475254164759009e-01,	2.031610329424752e-01,	1.736825687398892e-02,	3.043802861418715e+06,	6.956332138581285e+06,	2.243476361036301e-01
1.309005115297161e+00,	2.477285861951834e-01,	2.031784007109951e-01,	1.736727973243480e-02,	3.043802885319712e+06,	6.956332114680288e+06,	2.243667095899582e-01
1.310005215308848e+00,	2.479317936013229e-01,	2.031957692390094e-01,	1.736630249256927e-02,	3.043802909221745e+06,	6.956332090778255e+06,	2.243857979774475e-01
1.311005215320534e+00,	2.481349980559251e-01,	2.032131350530852e-01,	1.736532522812589e-02,	3.043802933120021e+06,	6.956332066879979e+06,	2.244048863649368e-01
1.312005315332222e+00,	2.483382401989031e-01,	2.032305016262887e-01,	1.736434777013196e-02,	3.043802957019318e+06,	6.956332042980682e+06,	2.244239747524261e-01
1.313005315343908e+00,	2.485414793849156e-01,	2.032478654855660e-01,	1.736337033671587e-02,	3.043802980914865e+06,	6.956332019085135e+06,	2.244430780410767e-01
1.314005415355595e+00,	2.487447562608220e-01,	2.032652301036111e-01,	1.736239276812161e-02,	3.043803004811442e+06,	6.956331995188558e+06,	2.244621366262436e-01
1.315005415367281e+00,	2.489480301743348e-01,	2.032825920077764e-01,	1.736141519031065e-02,	3.043803028704261e+06,	6.956331971295739e+06,	2.244812250137329e-01
1.316005515378968e+00,	2.491513417792585e-01,	2.032999546703346e-01,	1.736043737593790e-02,	3.043803052598098e+06,	6.956331947401902e+06,	2.245003134012222e-01
1.317005515390655e+00,	2.493546504163605e-01,	2.033173146190182e-01,	1.735945958614300e-02,	3.043803076488183e+06,	6.956331923511817e+06,	2.245194017887115e-01
1.318005515402341e+00,	2.495579764129227e-01,	2.033346735899212e-01,	1.735848177177024e-02,	3.043803100376911e+06,	6.956331899623089e+06,	2.245384752750397e-01
1.319005615414028e+00,	2.497613401031701e-01,	2.033520333187125e-01,	1.735750380071370e-02,	3.043803124266664e+06,	6.956331875733336e+06,	2.245575487613678e-01
1.320005615425714e+00,	2.499647008174544e-01,	2.033693903337248e-01,	1.735652578357369e-02,	3.043803148152659e+06,	6.956331851847341e+06,	2.245766222476959e-01
1.321005715437401e+00,	2.501680992269397e-01,	2.033867481062612e-01,	1.735554761896658e-02,	3.043803172039679e+06,	6.956331827960321e+06,	2.245957106351852e-01
1.322005715449087e+00,	2.503714946550334e-01,	2.034041031650457e-01,	1.735456949122625e-02,	3.043803195922949e+06,	6.956331804077051e+06,	2.246147841215134e-01
1.323005815460775e+00,	2.505749277798435e-01,	2.034214589810007e-01,	1.735359118222428e-02,	3.043803219807242e+06,	6.956331780192758e+06,	2.246338576078415e-01
1.324005815472461e+00,	2.507783579178345e-01,	2.034388120832104e-01,	1.735261283942777e-02,	3.043803243687775e+06,	6.956331756312225e+06,	2.246529161930084e-01
1.325005915484148e+00,	2.509818257540555e-01,	2.034561659422099e-01,	1.735163430308069e-02,	3.043803267569328e+06,	6.956331732430672e+06,	2.246720045804977e-01
1.326005915495834e+00,	2.511852905980296e-01,	2.034735170874682e-01,	1.735065578209477e-02,	3.043803291447128e+06,	6.956331708552872e+06,	2.246910780668259e-01
1.327006015507521e+00,	2.513887931417470e-01,	2.034908689891431e-01,	1.734967711978622e-02,	3.043803315325954e+06,	6.956331684674046e+06,	2.247101366519928e-01
1.328006015519207e+00,	2.515922926877899e-01,	2.035082181771380e-01,	1.734869843597205e-02,	3.043803339201023e+06,	6.956331660798977e+06,	2.247292250394821e-01
1.329006115530895e+00,	2.517958299350887e-01,	2.035255681212210e-01,	1.734771967535209e-02,	3.043803363077126e+06,	6.956331636922874e+06,	2.247482687234879e-01
1.330006115542581e+00,	2.519993641792894e-01,	2.035429153517268e-01,	1.734674097310453e-02,	3.043803386949483e+06,	6.956331613050517e+06,	2.247673422098160e-01
1.331006215554268e+00,	2.522029361262540e-01,	2.035602633381711e-01,	1.734576213260657e-02,	3.043803410822867e+06,	6.956331589177133e+06,	2.247864156961441e-01
1.332006215565954e+00,	2.524065050646893e-01,	2.035776086109919e-01,	1.734478311084697e-02,	3.043803434692470e+06,	6.956331565307530e+06,	2.248054742813110e-01
1.333006315577641e+00,	2.526101117074035e-01,	2.035949546391524e-01,	1.734380396005367e-02,	3.043803458563101e+06,	6.956331541436899e+06,	2.248245477676392e-01
1.334006315589328e+00,	2.528137153361610e-01,	2.036122979537321e-01,	1.734282480004366e-02,	3.043803482429975e+06,	6.956331517570025e+06,	2.248435914516449e-01
1.335006315601014e+00,	2.530173363077436e-01,	2.036296402891162e-01,	1.734184559395019e-02,	3.043803506295487e+06,	6.956331493704513e+06,	2.248626649379730e-01
1.336006415612701e+00,	2.532209949858707e-01,	2.036469833793417e-01,	1.734086616358385e-02,	3.043803530162013e+06,	6.956331469837987e+06,	2.248817235231400e-01
1.337006415624387e+00,	2.534246506419001e-01,	2.036643237560260e-01,	1.733988675165089e-02,	3.043803554024786e+06,	6.956331445975214e+06,	2.249007821083069e-01
1.338006515636074e+00,	2.536283440059831e-01,	2.036816648871536e-01,	1.733890717074522e-02,	3.043803577888580e+06,	6.956331422111420e+06,	2.249198406934738e-01
1.339006515647760e+00,	2.538320343425412e-01,	2.036990033047962e-01,	1.733792766357310e-02,	3.043803601748629e+06,	6.956331398251371e+06,	2.249388992786407e-01
1.340006615659448e+00,	2.540357623886618e-01,	2.037163424765756e-01,	1.733694797513934e-02,	3.043803625609696e+06,	6.956331374390304e+06,	2.249579578638077e-01
1.341006615671134e+00,	2.542394874018299e-01,	2.037336789349160e-01,	1.733596830513896e-02,	3.043803649467010e+06,	6.956331350532990e+06,	2.249770015478134e-01
1.342006715682821e+00,	2.544432501260690e-01,	2.037510161470314e-01,	1.733498846002141e-02,	3.043803673325343e+06,	6.956331326674657e+06,	2.249960750341415e-01
1.343006715694507e+00,	2.546470098119280e-01,	2.037683506457432e-01,	1.733400853195362e-02,	3.043803697179911e+06,	6.956331302820089e+06,	2.250151038169861e-01
1.344006815706194e+00,	2.548508072103651e-01,	2.037856858977666e-01,	1.733302842569642e-02,	3.043803721035495e+06,	6.956331278964505e+06,	2.250341624021530e-01
1.345006815717880e+00,	2.550546015649952e-01,	2.038030184363780e-01,	1.733204840853392e-02,	3.043803744887337e+06,	6.956331255112663e+06,	2.250532209873199e-01
1.346006915729568e+00,	2.552584336337097e-01,	2.038203517280719e-01,	1.733106821625425e-02,	3.043803768740197e+06,	6.956331231259803e+06,	2.250722646713257e-01
1.347006915741254e+00,	2.554622626531905e-01,	2.038376823064533e-01,	1.733008810078036e-02,	3.043803792589312e+06,	6.956331207410688e+06,	2.250913232564926e-01
1.348007015752941e+00,	2.556661293882614e-01,	2.038550136375696e-01,	1.732910779790036e-02,	3.043803816439443e+06,	6.956331183560557e+06,	2.251103818416595e-01
1.349007015764627e+00,	2.558699930686721e-01,	2.038723422554038e-01,	1.732812747658698e-02,	3.043803840285817e+06,	6.956331159714183e+06,	2.251294106245041e-01
1.350007015776313e+00,	2.560738740772106e-01,	2.038896698928879e-01,	1.732714719521261e-02,	3.043803864130839e+06,	6.956331135869161e+06,	2.251484543085098e-01
1.351007115788001e+00,	2.562777928035969e-01,	2.039069982825353e-01,	1.732616648987033e-02,	3.043803887976844e+06,	6.956331112023156e+06,	2.251674979925156e-01
1.352007115799687e+00,	2.564817084671827e-01,	2.039243239589417e-01,	1.732518593506738e-02,	3.043803911819114e+06,	6.956331088180886e+06,	2.251865416765213e-01
1.353007215811374e+00,	2.566856618501198e-01,	2.039416503871944e-01,	1.732420521743618e-02,	3.043803935662403e+06,	6.956331064337597e+06,	2.252055853605270e-01
1.354007215823060e+00,	2.568896121648299e-01,	2.039589741022849e-01,	1.732322450902167e-02,	3.043803959501936e+06,	6.956331040498064e+06,	2.252246290445328e-01
