T,V,X,P1,P2,A,F,F1,F2,Q1,Q2,QI,QS,Y,U,DT
6.162736103125869e+00,	9.081433555208456e-01,	7.596647407236937e+00,	7.744182315098705e+05,	1.765969275743556e+06,	-3.093358458272633e-08,	9.081433524274871e+00,	3.892650544064628e+03,	3.883569110540353e+03,	4.564826147727160e-03,	-1.997111589692990e-03,	4.564826147727160e-03,	-1.997111589692990e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.163736003128673e+00,	9.081433554906493e-01,	7.597555459778673e+00,	7.744182314371023e+05,	1.765969275575934e+06,	-2.778626750910007e-08,	9.081433527120225e+00,	3.892650543698855e+03,	3.883569110171735e+03,	4.564826147745163e-03,	-1.997111589598202e-03,	4.564826147745163e-03,	-1.997111589598202e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.164735903131477e+00,	9.081433554658982e-01,	7.598463512320408e+00,	7.744182313649320e+05,	1.765969275408313e+06,	-2.168752288866926e-08,	9.081433532971459e+00,	3.892650543336088e+03,	3.883569109803116e+03,	4.564826147763017e-03,	-1.997111589503415e-03,	4.564826147763017e-03,	-1.997111589503415e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.165735803134281e+00,	9.081433554472574e-01,	7.599371564862143e+00,	7.744182312927617e+05,	1.765969275240692e+06,	-1.564988139080015e-08,	9.081433538822694e+00,	3.892650542973320e+03,	3.883569109434497e+03,	4.564826147780873e-03,	-1.997111589408627e-03,	4.564826147780873e-03,	-1.997111589408627e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.166735803137085e+00,	9.081433554345941e-01,	7.600279708218214e+00,	7.744182312205842e+05,	1.765969275073054e+06,	-9.672014300576848e-09,	9.081433544673928e+00,	3.892650542610516e+03,	3.883569109065842e+03,	4.564826147798729e-03,	-1.997111589313830e-03,	4.564826147798729e-03,	-1.997111589313830e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.167735703139889e+00,	9.081433554278805e-01,	7.601187760759950e+00,	7.744182311484140e+05,	1.765969274905432e+06,	-3.753642729975581e-09,	9.081433550525162e+00,	3.892650542247749e+03,	3.883569108697224e+03,	4.564826147816583e-03,	-1.997111589219042e-03,	4.564826147816583e-03,	-1.997111589219042e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.168735603142693e+00,	9.081433554270758e-01,	7.602095813301685e+00,	7.744182310762437e+05,	1.765969274737811e+06,	2.105183583012149e-09,	9.081433556375941e+00,	3.892650541884982e+03,	3.883569108328606e+03,	4.564826147834438e-03,	-1.997111589124255e-03,	4.564826147834438e-03,	-1.997111589124255e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.169735603145497e+00,	9.081433554320868e-01,	7.603003956657756e+00,	7.744182310040662e+05,	1.765969274570173e+06,	7.906763244136528e-09,	9.081433562227630e+00,	3.892650541522178e+03,	3.883569107959950e+03,	4.564826147852296e-03,	-1.997111589029458e-03,	4.564826147852296e-03,	-1.997111589029458e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.170735503148301e+00,	9.081433554428617e-01,	7.603912009199491e+00,	7.744182309318959e+05,	1.765969274402552e+06,	1.365070190217921e-08,	9.081433568079319e+00,	3.892650541159411e+03,	3.883569107591331e+03,	4.564826147870150e-03,	-1.997111588934670e-03,	4.564826147870150e-03,	-1.997111588934670e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.171735403151105e+00,	9.081433554593490e-01,	7.604820061741226e+00,	7.744182308597256e+05,	1.765969274234930e+06,	1.933660875863552e-08,	9.081433573930099e+00,	3.892650540796643e+03,	3.883569107222713e+03,	4.564826147888006e-03,	-1.997111588839882e-03,	4.564826147888006e-03,	-1.997111588839882e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.172735303153909e+00,	9.081433554814957e-01,	7.605728114282962e+00,	7.744182307875553e+05,	1.765969274067309e+06,	2.496637563353943e-08,	9.081433579781333e+00,	3.892650540433876e+03,	3.883569106854095e+03,	4.564826147905860e-03,	-1.997111588745095e-03,	4.564826147905860e-03,	-1.997111588745095e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.173735303156714e+00,	9.081433555092528e-01,	7.606636257639033e+00,	7.744182307153778e+05,	1.765969273899671e+06,	3.054049280137860e-08,	9.081433585633022e+00,	3.892650540071072e+03,	3.883569106485439e+03,	4.564826147923718e-03,	-1.997111588650298e-03,	4.564826147923718e-03,	-1.997111588650298e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.174735203159518e+00,	9.081433555425547e-01,	7.607544310180768e+00,	7.744182306432076e+05,	1.765969273732198e+06,	3.573265594525310e-08,	9.081433591158202e+00,	3.892650539708305e+03,	3.883569106117146e+03,	4.564826147941572e-03,	-1.997111588555594e-03,	4.564826147941572e-03,	-1.997111588555594e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.175735103162322e+00,	9.081433555781571e-01,	7.608452362722503e+00,	7.744182305710373e+05,	1.765969273566904e+06,	3.610786514229858e-08,	9.081433591889436e+00,	3.892650539345537e+03,	3.883569105753648e+03,	4.564826147959427e-03,	-1.997111588462123e-03,	4.564826147959427e-03,	-1.997111588462123e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.176735003165126e+00,	9.081433556135720e-01,	7.609360415264239e+00,	7.744182304981683e+05,	1.765969273401611e+06,	3.297339112862119e-08,	9.081433589109110e+00,	3.892650538979258e+03,	3.883569105390149e+03,	4.564826147977455e-03,	-1.997111588368652e-03,	4.564826147977455e-03,	-1.997111588368652e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.177735003167930e+00,	9.081433556438230e-01,	7.610268558620310e+00,	7.744182304248266e+05,	1.765969273236301e+06,	2.755042594060342e-08,	9.081433583988655e+00,	3.892650538610602e+03,	3.883569105026614e+03,	4.564826147995599e-03,	-1.997111588275171e-03,	4.564826147995599e-03,	-1.997111588275171e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.178734903170734e+00,	9.081433556686783e-01,	7.611176611162045e+00,	7.744182303514923e+05,	1.765969273071008e+06,	2.218187233893332e-08,	9.081433578868655e+00,	3.892650538241984e+03,	3.883569104663115e+03,	4.564826148013743e-03,	-1.997111588181700e-03,	4.564826148013743e-03,	-1.997111588181700e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.179734803173538e+00,	9.081433556882009e-01,	7.612084663703780e+00,	7.744182302781580e+05,	1.765969272905715e+06,	1.686709971693290e-08,	9.081433573749109e+00,	3.892650537873365e+03,	3.883569104299616e+03,	4.564826148031885e-03,	-1.997111588088229e-03,	4.564826148031885e-03,	-1.997111588088229e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.180734803176342e+00,	9.081433557024520e-01,	7.612992807059851e+00,	7.744182302048163e+05,	1.765969272740405e+06,	1.160413454215359e-08,	9.081433568628654e+00,	3.892650537504710e+03,	3.883569103936081e+03,	4.564826148050030e-03,	-1.997111587994749e-03,	4.564826148050030e-03,	-1.997111587994749e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.181734703179147e+00,	9.081433557114289e-01,	7.613900859601586e+00,	7.744182301314820e+05,	1.765969272575112e+06,	6.394818896637844e-09,	9.081433563509108e+00,	3.892650537136091e+03,	3.883569103572582e+03,	4.564826148068172e-03,	-1.997111587901277e-03,	4.564826148068172e-03,	-1.997111587901277e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.182734603181951e+00,	9.081433557152345e-01,	7.614808912143322e+00,	7.744182300581477e+05,	1.765969272409819e+06,	1.237218327787559e-09,	9.081433558389563e+00,	3.892650536767473e+03,	3.883569103209084e+03,	4.564826148086316e-03,	-1.997111587807807e-03,	4.564826148086316e-03,	-1.997111587807807e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.183734503184755e+00,	9.081433557139408e-01,	7.615716964685057e+00,	7.744182299848134e+05,	1.765969272244526e+06,	-3.869844888981788e-09,	9.081433553269562e+00,	3.892650536398854e+03,	3.883569102845585e+03,	4.564826148104459e-03,	-1.997111587714335e-03,	4.564826148104459e-03,	-1.997111587714335e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.184734503187559e+00,	9.081433557075104e-01,	7.616625108041128e+00,	7.744182299114717e+05,	1.765969272079216e+06,	-8.925541195026199e-09,	9.081433548149562e+00,	3.892650536030199e+03,	3.883569102482050e+03,	4.564826148122604e-03,	-1.997111587620855e-03,	4.564826148122604e-03,	-1.997111587620855e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.185734403190363e+00,	9.081433556961037e-01,	7.617533160582863e+00,	7.744182298381374e+05,	1.765969271913923e+06,	-1.393102166957760e-08,	9.081433543030016e+00,	3.892650535661581e+03,	3.883569102118551e+03,	4.564826148140747e-03,	-1.997111587527384e-03,	4.564826148140747e-03,	-1.997111587527384e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.186734303193167e+00,	9.081433556796668e-01,	7.618441213124599e+00,	7.744182297648031e+05,	1.765969271748629e+06,	-1.888665224214492e-08,	9.081433537910016e+00,	3.892650535292962e+03,	3.883569101755052e+03,	4.564826148158890e-03,	-1.997111587433912e-03,	4.564826148158890e-03,	-1.997111587433912e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.187734203195971e+00,	9.081433556590693e-01,	7.619349265666334e+00,	7.744182296920324e+05,	1.765969271583336e+06,	-2.096714801780308e-08,	9.081433535623546e+00,	3.892650534927177e+03,	3.883569101391553e+03,	4.564826148176894e-03,	-1.997111587340441e-03,	4.564826148176894e-03,	-1.997111587340441e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.188734203198775e+00,	9.081433556385810e-01,	7.620257409022405e+00,	7.744182296198549e+05,	1.765969271418026e+06,	-2.003057453237034e-08,	9.081433536355235e+00,	3.892650534564374e+03,	3.883569101028018e+03,	4.564826148194750e-03,	-1.997111587246961e-03,	4.564826148194750e-03,	-1.997111587246961e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.189734103201579e+00,	9.081433556189916e-01,	7.621165461564140e+00,	7.744182295476847e+05,	1.765969271252733e+06,	-1.910299296525864e-08,	9.081433537086923e+00,	3.892650534201606e+03,	3.883569100664519e+03,	4.564826148212606e-03,	-1.997111587153490e-03,	4.564826148212606e-03,	-1.997111587153490e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.190734003204383e+00,	9.081433556002828e-01,	7.622073514105876e+00,	7.744182294755144e+05,	1.765969271087440e+06,	-1.818467154635073e-08,	9.081433537818157e+00,	3.892650533838839e+03,	3.883569100301021e+03,	4.564826148230460e-03,	-1.997111587060019e-03,	4.564826148230460e-03,	-1.997111587060019e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.191734003207188e+00,	9.081433555825192e-01,	7.622981657461946e+00,	7.744182294033369e+05,	1.765969270922130e+06,	-1.727580212218527e-08,	9.081433538549391e+00,	3.892650533476035e+03,	3.883569099937486e+03,	4.564826148248316e-03,	-1.997111586966539e-03,	4.564826148248316e-03,	-1.997111586966539e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.192733903209992e+00,	9.081433555657851e-01,	7.623889710003682e+00,	7.744182293311666e+05,	1.765969270756837e+06,	-1.637722668590413e-08,	9.081433539280624e+00,	3.892650533113268e+03,	3.883569099573987e+03,	4.564826148266171e-03,	-1.997111586873067e-03,	4.564826148266171e-03,	-1.997111586873067e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.193733803212796e+00,	9.081433555498984e-01,	7.624797762545417e+00,	7.744182292589963e+05,	1.765969270591544e+06,	-1.548667150075289e-08,	9.081433540012313e+00,	3.892650532750500e+03,	3.883569099210488e+03,	4.564826148284027e-03,	-1.997111586779596e-03,	4.564826148284027e-03,	-1.997111586779596e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.194733703215600e+00,	9.081433555348426e-01,	7.625705815087152e+00,	7.744182291868260e+05,	1.765969270426251e+06,	-1.460487908389041e-08,	9.081433540743546e+00,	3.892650532387733e+03,	3.883569098846989e+03,	4.564826148301882e-03,	-1.997111586686125e-03,	4.564826148301882e-03,	-1.997111586686125e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.195733703218404e+00,	9.081433555205981e-01,	7.626613958443223e+00,	7.744182291146485e+05,	1.765969270260941e+06,	-1.373120106507031e-08,	9.081433541474780e+00,	3.892650532024929e+03,	3.883569098483454e+03,	4.564826148319739e-03,	-1.997111586592644e-03,	4.564826148319739e-03,	-1.997111586592644e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.196733603221208e+00,	9.081433555072768e-01,	7.627522010984959e+00,	7.744182290424783e+05,	1.765969270095648e+06,	-1.286629824903684e-08,	9.081433542206469e+00,	3.892650531662162e+03,	3.883569098119955e+03,	4.564826148337593e-03,	-1.997111586499174e-03,	4.564826148337593e-03,	-1.997111586499174e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.197733503224012e+00,	9.081433554949385e-01,	7.628430063526694e+00,	7.744182289703080e+05,	1.765969269930354e+06,	-1.201122756810946e-08,	9.081433542938157e+00,	3.892650531299395e+03,	3.883569097756456e+03,	4.564826148355449e-03,	-1.997111586405702e-03,	4.564826148355449e-03,	-1.997111586405702e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.198733403226816e+00,	9.081433554833763e-01,	7.629338116068429e+00,	7.744182288981377e+05,	1.765969269765061e+06,	-1.116437253756430e-08,	9.081433543669391e+00,	3.892650530936627e+03,	3.883569097392958e+03,	4.564826148373303e-03,	-1.997111586312231e-03,	4.564826148373303e-03,	-1.997111586312231e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.199733403229621e+00,	9.081433554718773e-01,	7.630246259424500e+00,	7.744182288259602e+05,	1.765969269600959e+06,	-1.297432739022497e-08,	9.081433541744445e+00,	3.892650530573823e+03,	3.883569097032079e+03,	4.564826148391160e-03,	-1.997111586219434e-03,	4.564826148391160e-03,	-1.997111586219434e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.200733303232425e+00,	9.081433554568037e-01,	7.631154311966236e+00,	7.744182287537899e+05,	1.765969269437994e+06,	-1.721190301395836e-08,	9.081433537356133e+00,	3.892650530211056e+03,	3.883569096673700e+03,	4.564826148409014e-03,	-1.997111586127279e-03,	4.564826148409014e-03,	-1.997111586127279e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.201733203235229e+00,	9.081433554374679e-01,	7.632062364507971e+00,	7.744182286816196e+05,	1.765969269275029e+06,	-2.140731325539491e-08,	9.081433532967367e+00,	3.892650529848288e+03,	3.883569096315321e+03,	4.564826148426869e-03,	-1.997111586035124e-03,	4.564826148426869e-03,	-1.997111586035124e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.202733203238033e+00,	9.081433554139684e-01,	7.632970507864042e+00,	7.744182286094421e+05,	1.765969269112048e+06,	-2.556108391615908e-08,	9.081433528578600e+00,	3.892650529485485e+03,	3.883569095956906e+03,	4.564826148444726e-03,	-1.997111585942961e-03,	4.564826148444726e-03,	-1.997111585942961e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.203733103240837e+00,	9.081433553863614e-01,	7.633878560405777e+00,	7.744182285372718e+05,	1.765969268949082e+06,	-2.967332513037491e-08,	9.081433524190288e+00,	3.892650529122717e+03,	3.883569095598527e+03,	4.564826148462581e-03,	-1.997111585850806e-03,	4.564826148462581e-03,	-1.997111585850806e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.204733003243641e+00,	9.081433553546645e-01,	7.634786612947512e+00,	7.744182284651016e+05,	1.765969268786117e+06,	-3.374466928107722e-08,	9.081433519801976e+00,	3.892650528759950e+03,	3.883569095240148e+03,	4.564826148480437e-03,	-1.997111585758651e-03,	4.564826148480437e-03,	-1.997111585758651e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.205732903246445e+00,	9.081433553188809e-01,	7.635694665489248e+00,	7.744182283929313e+05,	1.765969268623152e+06,	-3.777514478997546e-08,	9.081433515413664e+00,	3.892650528397182e+03,	3.883569094881769e+03,	4.564826148498292e-03,	-1.997111585666496e-03,	4.564826148498292e-03,	-1.997111585666496e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.206732903249249e+00,	9.081433552791290e-01,	7.636602808845319e+00,	7.744182283207538e+05,	1.765969268460171e+06,	-4.176593826343833e-08,	9.081433511025352e+00,	3.892650528034379e+03,	3.883569094523354e+03,	4.564826148516147e-03,	-1.997111585574333e-03,	4.564826148516147e-03,	-1.997111585574333e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.207732803252053e+00,	9.081433552357385e-01,	7.637510861387054e+00,	7.744182282490077e+05,	1.765969268297205e+06,	-4.358803451509630e-08,	9.081433508769351e+00,	3.892650527673744e+03,	3.883569094164975e+03,	4.564826148533898e-03,	-1.997111585482178e-03,	4.564826148533898e-03,	-1.997111585482178e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.208732703254857e+00,	9.081433551930596e-01,	7.638418913928789e+00,	7.744182281780015e+05,	1.765969268134240e+06,	-4.169832301670340e-08,	9.081433510232273e+00,	3.892650527316828e+03,	3.883569093806595e+03,	4.564826148551466e-03,	-1.997111585390024e-03,	4.564826148551466e-03,	-1.997111585390024e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.209732703257662e+00,	9.081433551523564e-01,	7.639327057284860e+00,	7.744182281069881e+05,	1.765969267971259e+06,	-3.982882468278603e-08,	9.081433511694740e+00,	3.892650526959876e+03,	3.883569093448181e+03,	4.564826148569034e-03,	-1.997111585297859e-03,	4.564826148569034e-03,	-1.997111585297859e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.210732603260466e+00,	9.081433551134509e-01,	7.640235109826595e+00,	7.744182280359819e+05,	1.765969267808294e+06,	-3.797684655637568e-08,	9.081433513157663e+00,	3.892650526602959e+03,	3.883569093089802e+03,	4.564826148586601e-03,	-1.997111585205705e-03,	4.564826148586601e-03,	-1.997111585205705e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.211732503263270e+00,	9.081433550763438e-01,	7.641143162368331e+00,	7.744182279649756e+05,	1.765969267645329e+06,	-3.614330879031513e-08,	9.081433514620130e+00,	3.892650526246043e+03,	3.883569092731423e+03,	4.564826148604168e-03,	-1.997111585113551e-03,	4.564826148604168e-03,	-1.997111585113551e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.212732403266074e+00,	9.081433550411782e-01,	7.642051214910066e+00,	7.744182278939694e+05,	1.765969267482363e+06,	-3.432872830444467e-08,	9.081433516083052e+00,	3.892650525889127e+03,	3.883569092373044e+03,	4.564826148621736e-03,	-1.997111585021396e-03,	4.564826148621736e-03,	-1.997111585021396e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.213732403268878e+00,	9.081433550077217e-01,	7.642959358266137e+00,	7.744182278229560e+05,	1.765969267319382e+06,	-3.253124170043975e-08,	9.081433517545975e+00,	3.892650525532174e+03,	3.883569092014628e+03,	4.564826148639303e-03,	-1.997111584929232e-03,	4.564826148639303e-03,	-1.997111584929232e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.214732303271682e+00,	9.081433549760851e-01,	7.643867410807872e+00,	7.744182277519498e+05,	1.765969267156417e+06,	-3.075195387225449e-08,	9.081433519008897e+00,	3.892650525175258e+03,	3.883569091656249e+03,	4.564826148656871e-03,	-1.997111584837077e-03,	4.564826148656871e-03,	-1.997111584837077e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.215732203274486e+00,	9.081433549462467e-01,	7.644775463349608e+00,	7.744182276809436e+05,	1.765969266993452e+06,	-2.899064810435448e-08,	9.081433520471819e+00,	3.892650524818342e+03,	3.883569091297870e+03,	4.564826148674437e-03,	-1.997111584744923e-03,	4.564826148674437e-03,	-1.997111584744923e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.216732103277290e+00,	9.081433549180628e-01,	7.645683515891343e+00,	7.744182276099373e+05,	1.765969266830486e+06,	-2.724634029505069e-08,	9.081433521934287e+00,	3.892650524461425e+03,	3.883569090939491e+03,	4.564826148692005e-03,	-1.997111584652768e-03,	4.564826148692005e-03,	-1.997111584652768e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.217732103280095e+00,	9.081433548917565e-01,	7.646591659247414e+00,	7.744182275389240e+05,	1.765969266667505e+06,	-2.552035560654531e-08,	9.081433523397209e+00,	3.892650524104474e+03,	3.883569090581077e+03,	4.564826148709573e-03,	-1.997111584560604e-03,	4.564826148709573e-03,	-1.997111584560604e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.218732003282899e+00,	9.081433548670241e-01,	7.647499711789149e+00,	7.744182274679177e+05,	1.765969266504540e+06,	-2.381056418698790e-08,	9.081433524859676e+00,	3.892650523747557e+03,	3.883569090222697e+03,	4.564826148727141e-03,	-1.997111584468450e-03,	4.564826148727141e-03,	-1.997111584468450e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.219731903285703e+00,	9.081433548441343e-01,	7.648407764330885e+00,	7.744182273969115e+05,	1.765969266341575e+06,	-2.211874416957471e-08,	9.081433526322598e+00,	3.892650523390641e+03,	3.883569089864318e+03,	4.564826148744707e-03,	-1.997111584376295e-03,	4.564826148744707e-03,	-1.997111584376295e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.220731903288507e+00,	9.081433548227958e-01,	7.649315907686955e+00,	7.744182273258981e+05,	1.765969266178593e+06,	-2.044243707644000e-08,	9.081433527785521e+00,	3.892650523033689e+03,	3.883569089505903e+03,	4.564826148762276e-03,	-1.997111584284131e-03,	4.564826148762276e-03,	-1.997111584284131e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.221731803291311e+00,	9.081433548032474e-01,	7.650223960228691e+00,	7.744182272548919e+05,	1.765969266015628e+06,	-1.878403033117593e-08,	9.081433529248443e+00,	3.892650522676773e+03,	3.883569089147524e+03,	4.564826148779843e-03,	-1.997111584191977e-03,	4.564826148779843e-03,	-1.997111584191977e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.222731703294115e+00,	9.081433547862322e-01,	7.651132012770426e+00,	7.744182271845598e+05,	1.765969265852663e+06,	-1.376217895199261e-08,	9.081433534100142e+00,	3.892650522323245e+03,	3.883569088789145e+03,	4.564826148797243e-03,	-1.997111584099822e-03,	4.564826148797243e-03,	-1.997111584099822e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.223731603296919e+00,	9.081433547761905e-01,	7.652040065312161e+00,	7.744182271147176e+05,	1.765969265689698e+06,	-6.348059855554311e-09,	9.081433541413844e+00,	3.892650521972180e+03,	3.883569088430766e+03,	4.564826148814522e-03,	-1.997111584007667e-03,	4.564826148814522e-03,	-1.997111584007667e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.224731603299723e+00,	9.081433547735249e-01,	7.652948208668232e+00,	7.744182270448684e+05,	1.765969265526716e+06,	9.927507704787786e-10,	9.081433548728000e+00,	3.892650521621079e+03,	3.883569088072351e+03,	4.564826148831802e-03,	-1.997111583915503e-03,	4.564826148831802e-03,	-1.997111583915503e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.225731503302527e+00,	9.081433547781420e-01,	7.653856261209968e+00,	7.744182269750262e+05,	1.765969265363751e+06,	8.260736095166976e-09,	9.081433556042157e+00,	3.892650521270014e+03,	3.883569087713972e+03,	4.564826148849082e-03,	-1.997111583823349e-03,	4.564826148849082e-03,	-1.997111583823349e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.226731403305331e+00,	9.081433547900212e-01,	7.654764313751703e+00,	7.744182269051840e+05,	1.765969265200786e+06,	1.545564742855277e-08,	9.081433563355858e+00,	3.892650520918949e+03,	3.883569087355593e+03,	4.564826148866360e-03,	-1.997111583731194e-03,	4.564826148866360e-03,	-1.997111583731194e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.227731303308135e+00,	9.081433548090336e-01,	7.655672366293438e+00,	7.744182268353418e+05,	1.765969265037821e+06,	2.257967857133281e-08,	9.081433570670015e+00,	3.892650520567884e+03,	3.883569086997214e+03,	4.564826148883640e-03,	-1.997111583639040e-03,	4.564826148883640e-03,	-1.997111583639040e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.228731303310940e+00,	9.081433548351473e-01,	7.656580509649509e+00,	7.744182267654926e+05,	1.765969264874839e+06,	2.963315282045187e-08,	9.081433577984626e+00,	3.892650520216784e+03,	3.883569086638799e+03,	4.564826148900920e-03,	-1.997111583546876e-03,	4.564826148900920e-03,	-1.997111583546876e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.229731203313744e+00,	9.081433548661633e-01,	7.657488562191245e+00,	7.744182266946719e+05,	1.765969264711874e+06,	3.171860285533512e-08,	9.081433580380235e+00,	3.892650519860800e+03,	3.883569086280420e+03,	4.564826148918442e-03,	-1.997111583454721e-03,	4.564826148918442e-03,	-1.997111583454721e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.230731103316548e+00,	9.081433548984614e-01,	7.658396614732980e+00,	7.744182266236657e+05,	1.765969264548909e+06,	3.285808780617572e-08,	9.081433581842703e+00,	3.892650519503884e+03,	3.883569085922041e+03,	4.564826148936009e-03,	-1.997111583362567e-03,	4.564826148936009e-03,	-1.997111583362567e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.231731103319352e+00,	9.081433549318924e-01,	7.659304758089051e+00,	7.744182265526523e+05,	1.765969264385928e+06,	3.398670145315918e-08,	9.081433583305625e+00,	3.892650519146932e+03,	3.883569085563626e+03,	4.564826148953578e-03,	-1.997111583270402e-03,	4.564826148953578e-03,	-1.997111583270402e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.232731003322156e+00,	9.081433549664383e-01,	7.660212810630786e+00,	7.744182264816461e+05,	1.765969264222963e+06,	3.510371016091085e-08,	9.081433584768092e+00,	3.892650518790015e+03,	3.883569085205247e+03,	4.564826148971144e-03,	-1.997111583178248e-03,	4.564826148971144e-03,	-1.997111583178248e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
6.233730903324960e+00,	9.081433550020918e-01,	7.661120863172521e+00,	7.744182264106398e+05,	1.765969264059997e+06,	3.621009625476290e-08,	9.081433586231014e+00,	3.892650518433099e+03,	3.883569084846868e+03,	4.564826148988711e-03,	-1.997111583086093e-03,	4.564826148988711e-03,	-1.997111583086093e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
