T,X,V,A,P1,P2,U
1.120996313100072e+00,	2.894401737245737e+00,	6.051950011414772e-01,	-1.929475288431974e+01,	3.041686546058360e+06,	6.958448453941640e+06,	0.000000000000000e+00
1.121996413111759e+00,	2.894997364351704e+00,	5.859628218522087e-01,	-1.915841559162220e+01,	3.041678798049535e+06,	6.958456201950465e+06,	0.000000000000000e+00
1.122996413123445e+00,	2.895573775996465e+00,	5.668901390448954e-01,	-1.898038135495292e+01,	3.041677041450657e+06,	6.958457958549343e+06,	0.000000000000000e+00
1.123996513135133e+00,	2.896131265162066e+00,	5.480125890029356e-01,	-1.876509277110998e+01,	3.041680710744902e+06,	6.958454289255098e+06,	0.000000000000000e+00
1.124996513146819e+00,	2.896669935300374e+00,	5.293690761044346e-01,	-1.851675065457252e+01,	3.041689278399954e+06,	6.958445721600046e+06,	0.000000000000000e+00
1.125996613158506e+00,	2.897190142219976e+00,	5.109869992286816e-01,	-1.823916233784135e+01,	3.041702255416568e+06,	6.958432744583432e+06,	0.000000000000000e+00
1.126996613170192e+00,	2.897692059175873e+00,	4.928974444220986e-01,	-1.793595620891080e+01,	3.041719182663516e+06,	6.958415817336484e+06,	0.000000000000000e+00
1.127996713181879e+00,	2.898176089547826e+00,	4.751207686956787e-01,	-1.761037812421798e+01,	3.041739639101733e+06,	6.958395360898267e+06,	0.000000000000000e+00
1.128996713193565e+00,	2.898642461857529e+00,	4.576813192651090e-01,	-1.726554838610639e+01,	3.041763226590567e+06,	6.958371773409433e+06,	0.000000000000000e+00
1.129996813205253e+00,	2.899091614048938e+00,	4.405934666038086e-01,	-1.690421788763577e+01,	3.041789584306608e+06,	6.958345415693392e+06,	0.000000000000000e+00
1.130996813216939e+00,	2.899523817408612e+00,	4.238757761342968e-01,	-1.652905704394112e+01,	3.041818368369863e+06,	6.958316631630137e+06,	0.000000000000000e+00
1.131996913228626e+00,	2.899939533420196e+00,	4.075375608666090e-01,	-1.614238161855724e+01,	3.041849271177634e+06,	6.958285728822366e+06,	0.000000000000000e+00
1.132996913240312e+00,	2.900339065434828e+00,	3.915924508046682e-01,	-1.574646467667715e+01,	3.041881997011010e+06,	6.958253002988990e+06,	0.000000000000000e+00
1.133997013251999e+00,	2.900722889193889e+00,	3.760455171046098e-01,	-1.534324056765506e+01,	3.041916285182798e+06,	6.958218714817202e+06,	0.000000000000000e+00
1.134997013263686e+00,	2.901091331004200e+00,	3.609062009271440e-01,	-1.493463233776262e+01,	3.041951882617998e+06,	6.958183117382002e+06,	0.000000000000000e+00
1.135997013275372e+00,	2.901444838493008e+00,	3.461774976514944e-01,	-1.452228241485390e+01,	3.041988566157282e+06,	6.958146433842718e+06,	0.000000000000000e+00
1.136997113287059e+00,	2.901783857068704e+00,	3.318609596716027e-01,	-1.410768227095368e+01,	3.042026131535923e+06,	6.958108868464077e+06,	0.000000000000000e+00
1.137997113298745e+00,	2.902108733411504e+00,	3.179609508265219e-01,	-1.369230833796070e+01,	3.042064380461594e+06,	6.958070619538406e+06,	0.000000000000000e+00
