T,X,V,A,U
3.047961546052640e+00,	2.358795999352647e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.048961473535374e+00,	2.358195398980402e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.049961401118109e+00,	2.357594798548092e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.050961328600843e+00,	2.356994198175846e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.051961256083577e+00,	2.356393597803601e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.052961183666312e+00,	2.355792997371291e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.053961111149046e+00,	2.355192396999045e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.054961038731780e+00,	2.354591796566735e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.055960966214515e+00,	2.353991196194489e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.056960893697249e+00,	2.353390595822244e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.057960821279984e+00,	2.352789995389934e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.058960748762718e+00,	2.352189395017688e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.059960676245452e+00,	2.351588794645442e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.060960603828187e+00,	2.350988194213132e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.061960531310921e+00,	2.350387593840887e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.062960458893655e+00,	2.349786993408577e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.063960386376390e+00,	2.349186393036331e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.064960313859124e+00,	2.348585792664085e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.065960241441859e+00,	2.347985192231775e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.066960168924593e+00,	2.347384591859530e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.067960096407327e+00,	2.346783991487284e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.068960023990062e+00,	2.346183391054974e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.069959951472796e+00,	2.345582790682728e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.070959879055530e+00,	2.344982190250418e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.071959806538265e+00,	2.344381589878173e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.072959734020999e+00,	2.343780989505927e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.073959661603733e+00,	2.343180389073617e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.074959589086468e+00,	2.342579788701372e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.075959516669202e+00,	2.341979188269061e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.076959444151937e+00,	2.341378587896816e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.077959371634671e+00,	2.340777987524570e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.078959299217405e+00,	2.340177387092260e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.079959226700140e+00,	2.339576786720015e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.080959154182874e+00,	2.338976186347769e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.081959081765608e+00,	2.338375585915459e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.082959009248343e+00,	2.337774985543213e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.083958936831077e+00,	2.337174385110903e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.084958864313811e+00,	2.336573784738658e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.085958791796546e+00,	2.335973184366412e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.086958719379280e+00,	2.335372583934102e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.087958646862015e+00,	2.334771983561856e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.088958574344749e+00,	2.334171383189611e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.089958501927483e+00,	2.333570782757301e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.090958429410218e+00,	2.332970182385055e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.091958356992952e+00,	2.332369581952745e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.092958284475686e+00,	2.331768981580499e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.093958211958421e+00,	2.331168381208254e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.094958139541155e+00,	2.330567780775944e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.095958067023890e+00,	2.329967180403698e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.096957994606624e+00,	2.329366579971388e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.097957922089358e+00,	2.328765979599142e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.098957849572093e+00,	2.328165379226897e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.099957777154827e+00,	2.327564778794587e+00,	-6.006450689033028e-01,	-5.551046342588961e-07,	-9.999999962473082e-01
3.100957704637561e+00,	2.326964424292853e+00,	-5.998669244472370e-01,	1.622371210185520e+00,	-9.986674566185109e-01
3.101957632120296e+00,	2.326365677885650e+00,	-5.974537103632132e-01,	3.177315580694994e+00,	-9.946141848491691e-01
3.102957559703030e+00,	2.325770095204605e+00,	-5.935650410517115e-01,	4.575366266901256e+00,	-9.881082154273596e-01
3.103957487185764e+00,	2.325179075123886e+00,	-5.883522928402608e-01,	5.827432333724573e+00,	-9.794015050074989e-01
3.104957414768499e+00,	2.324593870267873e+00,	-5.819562424907071e-01,	6.943806620496616e+00,	-9.687283125528602e-01
3.105957342251233e+00,	2.324015597774027e+00,	-5.745076735836714e-01,	7.934193436522037e+00,	-9.563062214235848e-01
3.106957269733968e+00,	2.323445248588743e+00,	-5.661279464149979e-01,	8.807737096914934e+00,	-9.423370986325538e-01
3.107957197316702e+00,	2.322883696790213e+00,	-5.569295463381020e-01,	9.573048277336056e+00,	-9.270080164743090e-01
3.108957124799436e+00,	2.322331708366119e+00,	-5.470166075302872e-01,	1.023822961316546e+01,	-9.104921317054633e-01
3.109957052282171e+00,	2.321789948979118e+00,	-5.364854027468234e-01,	1.081090098250934e+01,	-8.929495067738298e-01
3.110956979864905e+00,	2.321258991761593e+00,	-5.254248167388376e-01,	1.129822311989483e+01,	-8.745279027389565e-01
3.111956907347639e+00,	2.320739324631275e+00,	-5.139167973679198e-01,	1.170692047446573e+01,	-8.553635340950413e-01
3.112956834930374e+00,	2.320231356648023e+00,	-5.020367727615288e-01,	1.204330358863081e+01,	-8.355817662340321e-01
3.113956762413108e+00,	2.319735424740839e+00,	-4.898540638815362e-01,	1.231328994509022e+01,	-8.152978045898627e-01
3.114956689895843e+00,	2.319251799267365e+00,	-4.774322589630070e-01,	1.252242452561404e+01,	-7.946173197137780e-01
3.115956617478577e+00,	2.318780689717696e+00,	-4.648295797460914e-01,	1.267589914809287e+01,	-7.736370582044751e-01
3.116956544961311e+00,	2.318322250043223e+00,	-4.520992290908808e-01,	1.277857109101387e+01,	-7.524454222370536e-01
3.117956472544046e+00,	2.317876583187541e+00,	-4.392897076098616e-01,	1.283498103060992e+01,	-7.311229971806017e-01
3.118956400026780e+00,	2.317443745994833e+00,	-4.264451318663555e-01,	1.284937002292645e+01,	-7.097430815484520e-01
3.119956327509514e+00,	2.317023753136358e+00,	-4.136055167726884e-01,	1.282569586728277e+01,	-6.883721571316960e-01
3.120956255092249e+00,	2.316616581208930e+00,	-4.008070548470806e-01,	1.276764865516816e+01,	-6.670703537261130e-01
3.121956182574983e+00,	2.316222172541366e+00,	-3.880823802250967e-01,	1.267866567965393e+01,	-6.458918883406943e-01
3.122956110057717e+00,	2.315840438388910e+00,	-3.754608066245902e-01,	1.256194559132928e+01,	-6.248854609446771e-01
3.123956037640452e+00,	2.315471262259663e+00,	-3.629685630211322e-01,	1.242046193483839e+01,	-6.040946463216010e-01
3.124955965123186e+00,	2.315114502994368e+00,	-3.506290159301056e-01,	1.225697609751660e+01,	-5.835582635712039e-01
3.125955892705921e+00,	2.314769997273110e+00,	-3.384628666962564e-01,	1.207404948336261e+01,	-5.633107039749043e-01
3.126955820188655e+00,	2.314437562462083e+00,	-3.264883553722955e-01,	1.187405533170750e+01,	-5.433822698013157e-01
3.127955747671389e+00,	2.314116998744435e+00,	-3.147214347759285e-01,	1.165918970958955e+01,	-5.237994634675311e-01
3.128955675254124e+00,	2.313808091424153e+00,	-3.031759460088793e-01,	1.143148212983215e+01,	-5.045852791308433e-01
3.129955602736858e+00,	2.313510613044695e+00,	-2.918637832997711e-01,	1.119280566875750e+01,	-4.857594765180165e-01
3.130955530219592e+00,	2.313224325076358e+00,	-2.807950387597649e-01,	1.094488636572714e+01,	-4.673388213369950e-01
3.131955457802327e+00,	2.312948979741503e+00,	-2.699781483492097e-01,	1.068931233832700e+01,	-4.493373277209718e-01
3.132955385285061e+00,	2.312684321679560e+00,	-2.594200285910139e-01,	1.042754244960088e+01,	-4.317664852936869e-01
3.133955312867795e+00,	2.312430089217007e+00,	-2.491261942794565e-01,	1.016091426644925e+01,	-4.146354546307328e-01
3.134955240350530e+00,	2.312186015917256e+00,	-2.391008842174469e-01,	9.890651982492273e+00,	-3.979512761070391e-01
3.135955167833264e+00,	2.311951831624385e+00,	-2.293471637310164e-01,	9.617873534920363e+00,	-3.817190401233379e-01
3.136955095415999e+00,	2.311727263662581e+00,	-2.198670305598864e-01,	9.343597597053304e+00,	-3.659420629778994e-01
3.137955022898733e+00,	2.311512037917703e+00,	-2.106615135355231e-01,	9.068750202073716e+00,	-3.506220507620850e-01
3.138954950381467e+00,	2.311305879629110e+00,	-2.017307564895727e-01,	8.794170757373649e+00,	-3.357592387026231e-01
3.139954877964202e+00,	2.311108514301076e+00,	-1.930741048086987e-01,	8.520617971593310e+00,	-3.213525349338049e-01
3.140954805446936e+00,	2.310919668517144e+00,	-1.846901858181261e-01,	8.248775451265828e+00,	-3.073996540243501e-01
3.141954733029670e+00,	2.310739070487558e+00,	-1.765769753398196e-01,	7.979256716218515e+00,	-2.938972275194323e-01
3.142954660512405e+00,	2.310566450814536e+00,	-1.687318718945389e-01,	7.712610327303992e+00,	-2.808409272266221e-01
3.143954587995139e+00,	2.310401542912216e+00,	-1.611517536795413e-01,	7.449324326586066e+00,	-2.682255598576331e-01
3.144954515577874e+00,	2.310244083553680e+00,	-1.538330393532037e-01,	7.189830680694286e+00,	-2.560451680257123e-01
3.145954443060608e+00,	2.310093813346052e+00,	-1.467717441104641e-01,	6.934509463815630e+00,	-2.442931234245084e-01
3.146954370643342e+00,	2.309950477002706e+00,	-1.399635246386745e-01,	6.683692540143966e+00,	-2.329622015181296e-01
3.147954298126077e+00,	2.309813823795704e+00,	-1.334037310370090e-01,	6.437667402158695e+00,	-2.220446678365470e-01
3.148954225608811e+00,	2.309683607741245e+00,	-1.270874447321404e-01,	6.196680407887470e+00,	-2.115323409793779e-01
3.149954153191545e+00,	2.309559587893442e+00,	-1.210095200662495e-01,	5.960940064971510e+00,	-2.014166617449082e-01
3.150954080674280e+00,	2.309441528584449e+00,	-1.151646223398761e-01,	5.730620108817675e+00,	-1.916887563712094e-01
3.151954008157014e+00,	2.309329199527351e+00,	-1.095472575799177e-01,	5.505862183115823e+00,	-1.823394860162459e-01
3.152953935739748e+00,	2.309222375995613e+00,	-1.041518051469923e-01,	5.286778558194783e+00,	-1.733595009736076e-01
3.153953863222483e+00,	2.309120838965685e+00,	-9.897254737327416e-02,	5.073454671139189e+00,	-1.647392899550388e-01
3.154953790805217e+00,	2.309024375129956e+00,	-9.400369156423807e-02,	4.865951291827514e+00,	-1.564692166717843e-01
3.155953718287952e+00,	2.308932777037269e+00,	-8.923939762818438e-02,	4.664306860860961e+00,	-1.485395657898341e-01
3.156953645770686e+00,	2.308845843063926e+00,	-8.467379593293051e-02,	4.468539367771882e+00,	-1.409405726258842e-01
3.157953573353420e+00,	2.308763377462963e+00,	-8.030100831698378e-02,	4.278648306350078e+00,	-1.336624580991507e-01
3.158953500836155e+00,	2.308685190385647e+00,	-7.611516691711526e-02,	4.094616491936904e+00,	-1.266954600538363e-01
3.159953428318889e+00,	2.308611097816551e+00,	-7.211042744822910e-02,	3.916411590311327e+00,	-1.200298553522440e-01
3.160953355901623e+00,	2.308540921564570e+00,	-6.828098491387630e-02,	3.743987706995540e+00,	-1.136559860172096e-01
3.161953283384358e+00,	2.308474489241691e+00,	-6.462108751544712e-02,	3.577286859046581e+00,	-1.075642823796706e-01
3.162953210967092e+00,	2.308411634151497e+00,	-6.112504548369260e-02,	3.416240177397412e+00,	-1.017452777775169e-01
3.163953138449827e+00,	2.308352195275686e+00,	-5.778724420595718e-02,	3.260769266984425e+00,	-9.618963040676069e-02
3.164953065932561e+00,	2.308296017154123e+00,	-5.460215075249494e-02,	3.110787230187270e+00,	-9.088813418778774e-02
3.165952993515295e+00,	2.308242949812293e+00,	-5.156432291428834e-02,	2.966199770504318e+00,	-8.583173381350927e-02
3.166952920998030e+00,	2.308192848686253e+00,	-4.866841695284902e-02,	2.826906207446882e+00,	-8.101153765503556e-02
3.167952848580764e+00,	2.308145574483560e+00,	-4.590919147969458e-02,	2.692800276439812e+00,	-7.641882422633914e-02
3.168952776063498e+00,	2.308100993118170e+00,	-4.328151488234432e-02,	2.563771069577342e+00,	-7.204505455288863e-02
3.169952703546233e+00,	2.308058975565117e+00,	-4.078036766848425e-02,	2.439703704894782e+00,	-6.788187608227350e-02
3.170952631128967e+00,	2.308019397761305e+00,	-3.840084692800925e-02,	2.320480071164639e+00,	-6.392113012047300e-02
3.171952558611701e+00,	2.307982140497645e+00,	-3.613816989387193e-02,	2.205979506321455e+00,	-6.015485776842708e-02
3.172952486094436e+00,	2.307947089277449e+00,	-3.398767480141537e-02,	2.096079316863324e+00,	-5.657530136206809e-02
3.173952413677170e+00,	2.307914134201880e+00,	-3.194482337395769e-02,	1.990655355719355e+00,	-5.317490861933147e-02
3.174952341159905e+00,	2.307883169858225e+00,	-3.000520259009161e-02,	1.889582545052690e+00,	-4.994633559155844e-02
3.175952268742639e+00,	2.307854095173395e+00,	-2.816452401354504e-02,	1.792735252151033e+00,	-4.688244555758556e-02
3.176952196225373e+00,	2.307826813307269e+00,	-2.641862565343769e-02,	1.699987777810748e+00,	-4.397631212959446e-02
3.177952123708108e+00,	2.307801231512936e+00,	-2.476347056922299e-02,	1.611214656804805e+00,	-4.122121694012974e-02
3.178952051290842e+00,	2.307777261018418e+00,	-2.319514703140659e-02,	1.526291020949429e+00,	-3.861064991849526e-02
3.179951978773576e+00,	2.307754816905038e+00,	-2.170986820262182e-02,	1.445092924084747e+00,	-3.613830876846422e-02
3.180951906256311e+00,	2.307733817976811e+00,	-2.030397016463444e-02,	1.367497558105242e+00,	-3.379809569235582e-02
3.181951833839045e+00,	2.307714186633306e+00,	-1.897391113811805e-02,	1.293383520722273e+00,	-3.158411610018965e-02
3.182951761321779e+00,	2.307695848769825e+00,	-1.771627033337623e-02,	1.222631048534822e+00,	-2.949067670417292e-02
3.183951688904514e+00,	2.307678733628221e+00,	-1.652774532441289e-02,	1.155122154304991e+00,	-2.751228115481513e-02
3.184951616387248e+00,	2.307662773703779e+00,	-1.540515116748104e-02,	1.090740848190762e+00,	-2.564362858048114e-02
3.185951543869983e+00,	2.307647904611481e+00,	-1.434541750838014e-02,	1.029373233661317e+00,	-2.387960877868335e-02
3.186951471452717e+00,	2.307634064984877e+00,	-1.334558679042322e-02,	9.709076526596618e-01,	-2.221529923915204e-02
3.187951398935451e+00,	2.307621196358554e+00,	-1.240281223452117e-02,	9.152348078387149e-01,	-2.064596178721571e-02
3.188951326418186e+00,	2.307609243057644e+00,	-1.151435485083182e-02,	8.622478162360494e-01,	-1.916703761477395e-02
3.189951254000920e+00,	2.307598152092365e+00,	-1.067758129321529e-02,	8.118423016894667e-01,	-1.777414371384983e-02
3.190951181483654e+00,	2.307587873062295e+00,	-9.889961549466877e-03,	7.639164681677357e-01,	-1.646306903644880e-02
3.191951109066389e+00,	2.307578358033029e+00,	-9.149065778579242e-03,	7.183711114885227e-01,	-1.522976923423772e-02
3.192951036549123e+00,	2.307569561461055e+00,	-8.452562312432960e-03,	6.751096922635043e-01,	-1.407036333622602e-02
3.193950964031858e+00,	2.307561440086297e+00,	-7.798214466718229e-03,	6.340383272108738e-01,	-1.298112844399346e-02
3.194950891614592e+00,	2.307553952828360e+00,	-7.183878104862401e-03,	5.950658175934223e-01,	-1.195849568009515e-02
3.195950819097326e+00,	2.307547060721573e+00,	-6.607499116753448e-03,	5.581036646544817e-01,	-1.099904599437247e-02
3.196950746680061e+00,	2.307540726795166e+00,	-6.067110310765796e-03,	5.230660398156033e-01,	-1.009950499338706e-02
3.197950674162795e+00,	2.307534916013364e+00,	-5.560829195495345e-03,	4.898698036813585e-01,	-9.256739250641601e-03
3.198950601645529e+00,	2.307529595173177e+00,	-5.086854926032213e-03,	4.584344632748980e-01,	-8.467751225854019e-03
3.199950529228264e+00,	2.307524732845585e+00,	-4.643465834584980e-03,	4.286821611676714e-01,	-7.729675156744040e-03
3.200950456710998e+00,	2.307520299272615e+00,	-4.229016928778540e-03,	4.005376528839406e-01,	-7.039772896815455e-03
3.201950384193732e+00,	2.307516266307373e+00,	-3.841937036588646e-03,	3.739282596834528e-01,	-6.395429164737236e-03
3.202950311776467e+00,	2.307512607335361e+00,	-3.480726397781073e-03,	3.487838369728706e-01,	-5.794147536817824e-03
3.203950239259201e+00,	2.307509297215379e+00,	-3.143954245323252e-03,	3.250367420259863e-01,	-5.233546422629170e-03
3.204950166841936e+00,	2.307506312191267e+00,	-2.830256086677682e-03,	3.026217720762361e-01,	-4.711354540898178e-03
3.205950094324670e+00,	2.307503629851431e+00,	-2.538331547663650e-03,	2.814761360241391e-01,	-4.225407331729636e-03
3.206950021807404e+00,	2.307501229048280e+00,	-2.266941769092688e-03,	2.615393895430316e-01,	-3.773642624236378e-03
3.207949949390139e+00,	2.307499089849496e+00,	-2.014907182670271e-03,	2.427533902518917e-01,	-3.354096935391280e-03
3.208949876872873e+00,	2.307497193458313e+00,	-1.781105302205605e-03,	2.250622501233011e-01,	-2.964901794254569e-03
3.209949804355607e+00,	2.307495522176741e+00,	-1.564468351217450e-03,	2.084122695378028e-01,	-2.604279793760890e-03
3.210949731938342e+00,	2.307494059366081e+00,	-1.363981179989473e-03,	1.927518879274430e-01,	-2.270541124243074e-03
3.211949659421076e+00,	2.307492789346449e+00,	-1.178679207679874e-03,	1.780316314871015e-01,	-1.962080148578903e-03
3.212949587003811e+00,	2.307491697424382e+00,	-1.007646232115013e-03,	1.642040457627445e-01,	-1.677371757002572e-03
3.213949514486545e+00,	2.307490769734150e+00,	-8.500125819838136e-04,	1.512236498274433e-01,	-1.414968291819577e-03
3.214949441969279e+00,	2.307489993328758e+00,	-7.049530544171916e-04,	1.390468690551643e-01,	-1.173496114800712e-03
3.215949369552014e+00,	2.307489356006730e+00,	-5.716850903596307e-04,	1.276319822864025e-01,	-9.516525703556667e-04
3.216949297034748e+00,	2.307488846361038e+00,	-4.494669846548987e-04,	1.169390672985173e-01,	-7.482030064399023e-04
3.217949224617482e+00,	2.307488453696352e+00,	-3.375960283851269e-04,	1.069299364353355e-01,	-5.619776826386688e-04
3.218949152100217e+00,	2.307488167996443e+00,	-2.354068965949798e-04,	9.756808840393205e-02,	-3.918690866852605e-04
3.219949079582951e+00,	2.307487979901406e+00,	-1.422699131834402e-04,	8.881864524300909e-02,	-2.368290464668234e-04
3.220949007165685e+00,	2.307487880660623e+00,	-5.758948995069331e-05,	8.064830044531845e-02,	-9.586613189980383e-05
3.221948934648420e+00,	2.307487863220673e+00,	2.902401656977881e-05,	1.104049063433195e-01,	3.195687907189912e-05
3.222948862131154e+00,	2.307487945632181e+00,	1.339863267553757e-04,	9.966151275148150e-02,	1.475255645006222e-04
3.223948789713889e+00,	2.307488127714457e+00,	2.285785040590295e-04,	8.965600389637984e-02,	2.516762017567273e-04
3.224948717196623e+00,	2.307488399523976e+00,	3.135173650408730e-04,	8.034672114445129e-02,	3.451980460849694e-04
3.225948644779357e+00,	2.307488751726584e+00,	3.894790995976099e-04,	7.169397945835954e-02,	4.288356199930686e-04
3.226948572262092e+00,	2.307489175668151e+00,	4.571011423166186e-04,	6.365999969420955e-02,	5.032907738071309e-04
3.227948499744826e+00,	2.307489663268516e+00,	5.169840934954066e-04,	5.620882946095662e-02,	5.692248008992315e-04
3.228948427327560e+00,	2.307490207159087e+00,	5.696934860981281e-04,	4.930627436260693e-02,	6.272603832735692e-04
3.229948354810295e+00,	2.307490800367287e+00,	6.157614960937230e-04,	4.291983004804933e-02,	6.779834748035290e-04
3.230948282293029e+00,	2.307491436534924e+00,	6.556886278988228e-04,	3.701861037552590e-02,	7.219451570493463e-04
3.231948209875763e+00,	2.307492109752550e+00,	6.899452827442122e-04,	3.157328355155187e-02,	7.596633661613163e-04
3.232948137358498e+00,	2.307492814620876e+00,	7.189732730072412e-04,	2.655600957950810e-02,	7.916245602821115e-04
3.233948064941232e+00,	2.307493545987361e+00,	7.431873034853171e-04,	2.194037376466440e-02,	8.182853505435331e-04
3.234947992423967e+00,	2.307494299411954e+00,	7.629763451704981e-04,	1.770133075478952e-02,	8.400740136964282e-04
3.235947919906701e+00,	2.307495070466088e+00,	7.787049910731667e-04,	1.381514244712889e-02,	8.573919849709411e-04
3.236947847489435e+00,	2.307495855520219e+00,	7.907147270843112e-04,	1.025932242191629e-02,	8.706152573859428e-04
3.237947774972170e+00,	2.307496650792924e+00,	7.993251543023249e-04,	7.012582456809469e-03,	8.800957276147915e-04
3.238947702554904e+00,	2.307497452989846e+00,	8.048351666623960e-04,	4.054776545672212e-03,	8.861624926337281e-04
3.239947630037638e+00,	2.307498259707182e+00,	8.075240617404291e-04,	1.366852302453481e-03,	8.891230727893105e-04
3.240947557520373e+00,	2.307499067890865e+00,	8.076526127791518e-04,	-1.069200610800181e-03,	8.892645921669802e-04
3.241947485103107e+00,	2.307499875270336e+00,	8.054640845633512e-04,	-3.270397573942319e-03,	8.868548971325591e-04
3.242947412585842e+00,	2.307500678674176e+00,	8.011852069424202e-04,	-5.252804374322295e-03,	8.821436282393976e-04
3.243947340068576e+00,	2.307501476589799e+00,	7.950270999196586e-04,	-7.031583067146130e-03,	8.753632388064177e-04
3.244947267651310e+00,	2.307502267869625e+00,	7.871861562886681e-04,	-8.621034088719171e-03,	8.667299667519520e-04
3.245947195134045e+00,	2.307503050405787e+00,	7.778448856799542e-04,	-1.003463680535788e-02,	8.564447639370291e-04
3.246947122716779e+00,	2.307503823000717e+00,	7.671727091616614e-04,	-1.128509044065140e-02,	8.446941710652023e-04
3.247947050199513e+00,	2.307504584245855e+00,	7.553267282696841e-04,	-1.238435087725520e-02,	8.316511644269087e-04
3.248946977682248e+00,	2.307505333185550e+00,	7.424524422070864e-04,	-1.334366810624488e-02,	8.174759455748516e-04
3.249946905264982e+00,	2.307506068752914e+00,	7.286844390888556e-04,	-1.417362092615804e-02,	8.023167024213101e-04
3.250946832747716e+00,	2.307506790196518e+00,	7.141470546652102e-04,	-1.488415061612613e-02,	7.863103345271236e-04
3.251946760230451e+00,	2.307507496822291e+00,	6.989549851956182e-04,	-1.548459335754160e-02,	7.695831279078448e-04
3.252946687813185e+00,	2.307508187817146e+00,	6.832138808285016e-04,	-1.598371106229024e-02,	7.522514083752506e-04
3.253946615295920e+00,	2.307508862930129e+00,	6.670209098805863e-04,	-1.638972095679492e-02,	7.344221628375604e-04
3.254946542878654e+00,	2.307509521760422e+00,	6.504652779688444e-04,	-1.671032416197704e-02,	7.161936108898409e-04
3.255946470361388e+00,	2.307510163709721e+00,	6.336287434349218e-04,	-1.695273296354571e-02,	6.976557723219831e-04
3.256946397844123e+00,	2.307510788741345e+00,	6.165860818154795e-04,	-1.712369574670447e-02,	6.788909785235390e-04
3.257946325426857e+00,	2.307511396688362e+00,	5.994055413032369e-04,	-1.722952329873806e-02,	6.599743739686795e-04
3.258946252909591e+00,	2.307511987430967e+00,	5.821492743339318e-04,	-1.727611249953043e-02,	6.409743914144824e-04
3.259946180392326e+00,	2.307512560918200e+00,	5.648737304481302e-04,	-1.726896651234711e-02,	6.219531844608480e-04
3.260946107975060e+00,	2.307513117159468e+00,	5.476300425139787e-04,	-1.721321871445980e-02,	6.029670528003569e-04
3.261946035457794e+00,	2.307513656218682e+00,	5.304643918938954e-04,	-1.711365301162004e-02,	5.840668442843207e-04
3.262945963040529e+00,	2.307514178081266e+00,	5.134183362720009e-04,	-1.697472366504371e-02,	5.652983158764415e-04
3.263945890523263e+00,	2.307514682937219e+00,	4.965291440786303e-04,	-1.680057225894416e-02,	5.467025018701358e-04
3.264945818005998e+00,	2.307515171043466e+00,	4.798300849829062e-04,	-1.659504748386098e-02,	5.283160337346165e-04
3.265945745588732e+00,	2.307515642646696e+00,	4.633507201619724e-04,	-1.636172152211657e-02,	5.101714597150598e-04
3.266945673071466e+00,	2.307516097818806e+00,	4.471171756874922e-04,	-1.610390546557028e-02,	4.922975458440475e-04
3.267945600654201e+00,	2.307516536840238e+00,	4.311523838431454e-04,	-1.582466540276073e-02,	4.747195416434779e-04
3.268945528136935e+00,	2.307516960218060e+00,	4.154763339351347e-04,	-1.552683696354507e-02,	4.574594562787372e-04
3.269945455619669e+00,	2.307517367833775e+00,	4.001062846689738e-04,	-1.521303877962055e-02,	4.405362923955004e-04
3.270945383202404e+00,	2.307517760409441e+00,	3.850569791958495e-04,	-1.488568598870188e-02,	4.239662828958608e-04
3.271945310685138e+00,	2.307518138099356e+00,	3.703408467944134e-04,	-1.454700265458087e-02,	4.077631129994369e-04
3.272945238167873e+00,	2.307518501109346e+00,	3.559681789842120e-04,	-1.419903340138262e-02,	3.919381141524895e-04
3.273945165750607e+00,	2.307518849993663e+00,	3.419473078105953e-04,	-1.384365485137096e-02,	3.765004603279542e-04
3.274945093233341e+00,	2.307519185058060e+00,	3.282847725843383e-04,	-1.348258622601861e-02,	3.614573516135701e-04
3.275945020816076e+00,	2.307519506637271e+00,	3.149854624902494e-04,	-1.311739935772493e-02,	3.468141712306137e-04
