T,X,V,A,P1,P2,U
1.140997313333806e+00,	2.000000000000000e+00,	-6.416244133364973e-13,	4.183863474093900e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.141997313345492e+00,	2.000000000000000e+00,	-6.374122365262256e-13,	4.239853052769784e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.142997413357179e+00,	2.000000000000000e+00,	-6.331455399477805e-13,	4.292061782804929e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.143997413368865e+00,	2.000000000000000e+00,	-6.288289257117079e-13,	4.340554751739146e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.144997513380552e+00,	2.000000000000000e+00,	-6.244652018714500e-13,	4.385421951636154e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.145997513392238e+00,	2.000000000000000e+00,	-6.200588295991543e-13,	4.426738752165820e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.146997613403926e+00,	2.000000000000000e+00,	-6.156124304947774e-13,	4.464601189655767e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.147997613415612e+00,	2.000000000000000e+00,	-6.111303069288831e-13,	4.499092283629564e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.148997713427299e+00,	2.000000000000000e+00,	-6.066148843157635e-13,	4.530311824969820e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.149997713438985e+00,	2.000000000000000e+00,	-6.020702932247305e-13,	4.558348243822894e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.150997713450671e+00,	2.000000000000000e+00,	-5.974992156764207e-13,	4.583300828895656e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.151997813462359e+00,	2.000000000000000e+00,	-5.929042265736943e-13,	4.605268560704388e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.152997813474045e+00,	2.000000000000000e+00,	-5.882891832580800e-13,	4.624344532270745e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.153997913485732e+00,	2.000000000000000e+00,	-5.836560039145174e-13,	4.640630263105097e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.154997913497418e+00,	2.000000000000000e+00,	-5.790083582330151e-13,	4.654220082175622e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.155998013509105e+00,	2.000000000000000e+00,	-5.743479627642179e-13,	4.665213920012675e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.156998013520791e+00,	2.000000000000000e+00,	-5.696782983161079e-13,	4.673706138752781e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.157998113532479e+00,	2.000000000000000e+00,	-5.650008839543830e-13,	4.679794144612455e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.158998113544165e+00,	2.000000000000000e+00,	-5.603190125583686e-13,	4.683571346879041e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.159998213555852e+00,	2.000000000000000e+00,	-5.556340115241822e-13,	4.685131891829769e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.160998213567538e+00,	2.000000000000000e+00,	-5.509489885352984e-13,	4.684567438084319e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.161998313579225e+00,	2.000000000000000e+00,	-5.462650864290708e-13,	4.681968307800862e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.162998313590911e+00,	2.000000000000000e+00,	-5.415852318548939e-13,	4.677423773883124e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.163998413602599e+00,	2.000000000000000e+00,	-5.369103911801918e-13,	4.671019916633842e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.164998413614285e+00,	2.000000000000000e+00,	-5.322433153084552e-13,	4.662843128373605e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.165998413625971e+00,	2.000000000000000e+00,	-5.275852682313068e-13,	4.652976022710614e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.166998513637658e+00,	2.000000000000000e+00,	-5.229374353683251e-13,	4.641498531142380e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.167998513649344e+00,	2.000000000000000e+00,	-5.183023157572742e-13,	4.628492055289007e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.168998613661032e+00,	2.000000000000000e+00,	-5.136804740730383e-13,	4.614031012433251e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.169998613672718e+00,	2.000000000000000e+00,	-5.090742501415725e-13,	4.598193174037802e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.170998713684405e+00,	2.000000000000000e+00,	-5.044840646375561e-13,	4.581048111388442e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.171998713696091e+00,	2.000000000000000e+00,	-4.999121055951796e-13,	4.562669818603676e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.172998813707778e+00,	2.000000000000000e+00,	-4.953586593872437e-13,	4.543123025112836e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.173998813719464e+00,	2.000000000000000e+00,	-4.908257699016815e-13,	4.522477867442532e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.174998913731152e+00,	2.000000000000000e+00,	-4.863135988433769e-13,	4.500794291512593e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.175998913742838e+00,	2.000000000000000e+00,	-4.818240537025369e-13,	4.478138551701650e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.176999013754525e+00,	2.000000000000000e+00,	-4.773571809880463e-13,	4.454565912466287e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.177999013766211e+00,	2.000000000000000e+00,	-4.729147595426684e-13,	4.430138767359843e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.178999113777898e+00,	2.000000000000000e+00,	-4.684967299111138e-13,	4.404907836045642e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.179999113789584e+00,	2.000000000000000e+00,	-4.641047499576125e-13,	4.378931709918798e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.180999113801271e+00,	2.000000000000000e+00,	-4.597390984189286e-13,	4.352259427707820e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.181999213812958e+00,	2.000000000000000e+00,	-4.554000140238523e-13,	4.324937766154747e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.182999213824644e+00,	2.000000000000000e+00,	-4.510889872111307e-13,	4.297019787260357e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.183999313836331e+00,	2.000000000000000e+00,	-4.468057319163318e-13,	4.268545606526546e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.184999313848017e+00,	2.000000000000000e+00,	-4.425516360089872e-13,	4.239564747799097e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.185999413859705e+00,	2.000000000000000e+00,	-4.383263371212003e-13,	4.210113429878056e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.186999413871391e+00,	2.000000000000000e+00,	-4.341311274946423e-13,	4.180237775989190e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.187999513883078e+00,	2.000000000000000e+00,	-4.299655760417094e-13,	4.149970319190675e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.188999513894764e+00,	2.000000000000000e+00,	-4.258308860304611e-13,	4.119353930964373e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.189999613906451e+00,	2.000000000000000e+00,	-4.217265648110054e-13,	4.088417673411732e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.190999613918137e+00,	2.000000000000000e+00,	-4.176537330260539e-13,	4.057201322828127e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.191999713929825e+00,	2.000000000000000e+00,	-4.136118431900213e-13,	4.025730685901284e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.192999713941511e+00,	2.000000000000000e+00,	-4.096019393503375e-13,	3.994042604898168e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.193999813953198e+00,	2.000000000000000e+00,	-4.056234254826107e-13,	3.962159844875183e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.194999813964884e+00,	2.000000000000000e+00,	-4.016772747442837e-13,	3.930116477257110e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.195999913976571e+00,	2.000000000000000e+00,	-3.977628484449625e-13,	3.897932435448478e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.196999913988257e+00,	2.000000000000000e+00,	-3.938810542307854e-13,	3.865639183118169e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.197999913999944e+00,	2.000000000000000e+00,	-3.900315995289332e-13,	3.833257268428949e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.199000014011631e+00,	2.000000000000000e+00,	-3.862141815516289e-13,	3.800805982947748e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.200000014023317e+00,	2.000000000000000e+00,	-3.824296190557718e-13,	3.768313180132892e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.201000114035004e+00,	2.000000000000000e+00,	-3.786771896886539e-13,	3.735792594260280e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.202000114046690e+00,	2.000000000000000e+00,	-3.749576587342947e-13,	3.703269867692278e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.203000214058378e+00,	2.000000000000000e+00,	-3.712702785476065e-13,	3.670756587565445e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.204000214070064e+00,	2.000000000000000e+00,	-3.676157652101449e-13,	3.638276336258436e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.205000314081751e+00,	2.000000000000000e+00,	-3.639933499000704e-13,	3.605838731152713e-12,	3.043519291785785e+06,	6.956615708214215e+06,	0.000000000000000e+00
1.206000314093437e+00,	2.000000000000000e+00,	-3.604037034701269e-13,	3.573465440173836e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.207000414105124e+00,	2.000000000000000e+00,	-3.568460396915499e-13,	3.541164279282180e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.208000414116810e+00,	2.000000000000000e+00,	-3.533209878769160e-13,	3.508955141341004e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.209000514128498e+00,	2.000000000000000e+00,	-3.498277478329355e-13,	3.476844199951333e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.210000514140184e+00,	2.000000000000000e+00,	-3.463669107483334e-13,	3.444849705774401e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.211000614151871e+00,	2.000000000000000e+00,	-3.429376655988955e-13,	3.412976339760567e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.212000614163557e+00,	2.000000000000000e+00,	-3.395405686068414e-13,	3.381240836450081e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.213000614175243e+00,	2.000000000000000e+00,	-3.361751357253605e-13,	3.349649676127018e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.214000714186930e+00,	2.000000000000000e+00,	-3.328408862277776e-13,	3.318208741605160e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.215000714198617e+00,	2.000000000000000e+00,	-3.295383292745331e-13,	3.286932714550846e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.216000814210304e+00,	2.000000000000000e+00,	-3.262666386154238e-13,	3.255823138493836e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.217000814221990e+00,	2.000000000000000e+00,	-3.230262952949091e-13,	3.224893463901660e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.218000914233677e+00,	2.000000000000000e+00,	-3.198164710355317e-13,	3.194144193310909e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.219000914245363e+00,	2.000000000000000e+00,	-3.166376211252212e-13,	3.163587647920543e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.220001014257051e+00,	2.000000000000000e+00,	-3.134889172306721e-13,	3.133223398557961e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.221001014268737e+00,	2.000000000000000e+00,	-3.103707910455992e-13,	3.103062732384123e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.222001114280424e+00,	2.000000000000000e+00,	-3.072824159419500e-13,	3.073104389579316e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.223001114292110e+00,	2.000000000000000e+00,	-3.042242019976070e-13,	3.043358711986722e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.224001214303797e+00,	2.000000000000000e+00,	-3.011953258566681e-13,	3.013823702343125e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.225001214315483e+00,	2.000000000000000e+00,	-2.981961777884479e-13,	2.984508839609619e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.226001314327171e+00,	2.000000000000000e+00,	-2.952259390972058e-13,	2.955411474807777e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.227001314338857e+00,	2.000000000000000e+00,	-2.922849818921439e-13,	2.926540300420513e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.228001314350543e+00,	2.000000000000000e+00,	-2.893727831507375e-13,	2.897894947568731e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.229001414362230e+00,	2.000000000000000e+00,	-2.864888289554745e-13,	2.869474833404790e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.230001414373916e+00,	2.000000000000000e+00,	-2.836334669481448e-13,	2.841287601447291e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.231001514385603e+00,	2.000000000000000e+00,	-2.808058951110994e-13,	2.813329303030780e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.232001514397290e+00,	2.000000000000000e+00,	-2.780064464284021e-13,	2.785606961633560e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.233001614408977e+00,	2.000000000000000e+00,	-2.752343271948962e-13,	2.758116223805368e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.234001614420663e+00,	2.000000000000000e+00,	-2.724898569187260e-13,	2.730863550494404e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.235001714432350e+00,	2.000000000000000e+00,	-2.697722509588991e-13,	2.703844240488928e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.236001714444036e+00,	2.000000000000000e+00,	-2.670818164192175e-13,	2.677064244980274e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.237001814455724e+00,	2.000000000000000e+00,	-2.644177783658374e-13,	2.650518566721063e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.238001814467410e+00,	2.000000000000000e+00,	-2.617804324687299e-13,	2.624212695475537e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.239001914479097e+00,	2.000000000000000e+00,	-2.591690140456971e-13,	2.598141384762117e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.240001914490783e+00,	2.000000000000000e+00,	-2.565838082109435e-13,	2.572309707093042e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.241002014502470e+00,	2.000000000000000e+00,	-2.540240609894462e-13,	2.546712208989523e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.242002014514156e+00,	2.000000000000000e+00,	-2.514900477332493e-13,	2.521353586013044e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.243002014525842e+00,	2.000000000000000e+00,	-2.489812751727753e-13,	2.496230716223927e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.244002114537530e+00,	2.000000000000000e+00,	-2.464972607457309e-13,	2.471340453374486e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.245002114549216e+00,	2.000000000000000e+00,	-2.440382664827385e-13,	2.446686995366757e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.246002214560903e+00,	2.000000000000000e+00,	-2.416035666628012e-13,	2.422264529127627e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.247002214572589e+00,	2.000000000000000e+00,	-2.391934152167679e-13,	2.398076961174700e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.248002314584276e+00,	2.000000000000000e+00,	-2.368070981451999e-13,	2.374118388146605e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.249002314595963e+00,	2.000000000000000e+00,	-2.344448618326661e-13,	2.350392453993394e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.250002414607650e+00,	2.000000000000000e+00,	-2.321060041556580e-13,	2.326893190787323e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.251002414619336e+00,	2.000000000000000e+00,	-2.297907644511058e-13,	2.303624005991892e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.252002514631023e+00,	2.000000000000000e+00,	-2.274984525772570e-13,	2.280578889958517e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.253002514642709e+00,	2.000000000000000e+00,	-2.252293012724318e-13,	2.257761037228959e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.254002614654397e+00,	2.000000000000000e+00,	-2.229826324394435e-13,	2.235164416654946e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.255002614666083e+00,	2.000000000000000e+00,	-2.207586726222503e-13,	2.212792031112369e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.256002714677770e+00,	2.000000000000000e+00,	-2.185567557930129e-13,	2.190637845784771e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.257002714689456e+00,	2.000000000000000e+00,	-2.163771026651954e-13,	2.168704691023433e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.258002714701142e+00,	2.000000000000000e+00,	-2.142192739704083e-13,	2.146988704799071e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.259002814712829e+00,	2.000000000000000e+00,	-2.120828408228735e-13,	2.125486079763873e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.260002814724515e+00,	2.000000000000000e+00,	-2.099680157942633e-13,	2.104199419195372e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.261002914736203e+00,	2.000000000000000e+00,	-2.078741629287884e-13,	2.083122743369537e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.262002914747889e+00,	2.000000000000000e+00,	-2.058014897263737e-13,	2.062258522806699e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.263003014759576e+00,	2.000000000000000e+00,	-2.037493721500452e-13,	2.041600820726187e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.264003014771262e+00,	2.000000000000000e+00,	-2.017180128801724e-13,	2.021151987987205e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.265003114782949e+00,	2.000000000000000e+00,	-1.997067997028990e-13,	2.000906140318035e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.266003114794636e+00,	2.000000000000000e+00,	-1.977159307064427e-13,	1.980865520624651e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.267003214806323e+00,	2.000000000000000e+00,	-1.957448053866323e-13,	1.961024305339173e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.268003214818009e+00,	2.000000000000000e+00,	-1.937936174447997e-13,	1.941384639864774e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.269003314829696e+00,	2.000000000000000e+00,	-1.918617779578853e-13,	1.921940768302499e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.270003314841382e+00,	2.000000000000000e+00,	-1.899494764258592e-13,	1.902694747866199e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.271003414853070e+00,	2.000000000000000e+00,	-1.880561353653914e-13,	1.883640896190281e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.272003414864756e+00,	2.000000000000000e+00,	-1.861819402430193e-13,	1.864781190586551e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.273003414876442e+00,	2.000000000000000e+00,	-1.843265094741316e-13,	1.846111884575276e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.274003514888129e+00,	2.000000000000000e+00,	-1.824894708108519e-13,	1.827629310517382e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.275003514899815e+00,	2.000000000000000e+00,	-1.806710039508439e-13,	1.809335339416093e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.276003614911502e+00,	2.000000000000000e+00,	-1.788705593253884e-13,	1.791224492208004e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.277003614923188e+00,	2.000000000000000e+00,	-1.770883129539464e-13,	1.773298576870757e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.278003714934876e+00,	2.000000000000000e+00,	-1.753237261398909e-13,	1.755552201344524e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.279003714946562e+00,	2.000000000000000e+00,	-1.735769713449840e-13,	1.737987116024574e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.280003814958249e+00,	2.000000000000000e+00,	-1.718475205683417e-13,	1.720598018083354e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.281003814969935e+00,	2.000000000000000e+00,	-1.701355428242888e-13,	1.703386605145381e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.282003914981622e+00,	2.000000000000000e+00,	-1.684405206274630e-13,	1.686347665274265e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.283003914993309e+00,	2.000000000000000e+00,	-1.667626196459563e-13,	1.669482847571266e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.284004015004996e+00,	2.000000000000000e+00,	-1.651013327269063e-13,	1.652787032149622e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.285004015016682e+00,	2.000000000000000e+00,	-1.634568222854037e-13,	1.636261823332248e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.286004115028369e+00,	2.000000000000000e+00,	-1.618285913161788e-13,	1.619902194002356e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.287004115040055e+00,	2.000000000000000e+00,	-1.602167990675180e-13,	1.603709707002311e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.288004115051741e+00,	2.000000000000000e+00,	-1.586211172638261e-13,	1.587681023057709e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.289004215063429e+00,	2.000000000000000e+00,	-1.570412257625066e-13,	1.571812882230427e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.290004215075115e+00,	2.000000000000000e+00,	-1.554772792099847e-13,	1.556106790470568e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.291004315086802e+00,	2.000000000000000e+00,	-1.539288051556544e-13,	1.540557953354279e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.292004315098488e+00,	2.000000000000000e+00,	-1.523959552691381e-13,	1.525167841957186e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.293004415110175e+00,	2.000000000000000e+00,	-1.508782665964641e-13,	1.509931754460043e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.294004415121861e+00,	2.000000000000000e+00,	-1.493758878980568e-13,	1.494851129161479e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.295004515133549e+00,	2.000000000000000e+00,	-1.478883655319555e-13,	1.479921356214134e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.296004515145235e+00,	2.000000000000000e+00,	-1.464158454130710e-13,	1.465143842980286e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.297004615156922e+00,	2.000000000000000e+00,	-1.449578830282949e-13,	1.450514070758879e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.298004615168608e+00,	2.000000000000000e+00,	-1.435146215072465e-13,	1.436033417590596e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.299004715180295e+00,	2.000000000000000e+00,	-1.420856252843334e-13,	1.421697454932512e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.300004715191982e+00,	2.000000000000000e+00,	-1.406710347610831e-13,	1.407507532920651e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.301004815203669e+00,	2.000000000000000e+00,	-1.392704231401937e-13,	1.393459312046147e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.302004815215355e+00,	2.000000000000000e+00,	-1.378839281496428e-13,	1.379554115784339e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.303004815227041e+00,	2.000000000000000e+00,	-1.365112681624040e-13,	1.365789061970432e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.304004915238728e+00,	2.000000000000000e+00,	-1.351521685485931e-13,	1.352161339873673e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.305004915250414e+00,	2.000000000000000e+00,	-1.338067631231627e-13,	1.338672234987022e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.306005015262102e+00,	2.000000000000000e+00,	-1.324746462412484e-13,	1.325317624781644e-12,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
